user_id,registered_at,acquisition_channel,age_group,city_tier,risk_profile,initial_cash_balance,marketing_consent
376,2024-02-11 00:00:00,social,26-35,T1,balanced,3315.2,0
377,2024-11-16 00:00:00,social,46-55,T1,balanced,1317.09,0
378,2024-04-18 00:00:00,social,18-25,T3+,balanced,4327.22,1
379,2024-09-10 00:00:00,organic,36-45,T3+,balanced,8748.61,0
380,2024-09-17 00:00:00,organic,46-55,T3+,cautious,80829.98,1
381,2024-02-20 00:00:00,social,36-45,T3+,balanced,7632.36,1
382,2024-06-22 00:00:00,paid_search,26-35,T2,balanced,19635.25,0
383,2024-11-04 00:00:00,organic,26-35,T3+,aggressive,1086.15,1
384,2024-04-01 00:00:00,social,18-25,T1,balanced,11468.78,1
385,2024-08-11 00:00:00,paid_search,26-35,T1,balanced,1672.66,1
386,2024-01-14 00:00:00,bank_partner,46-55,T3+,balanced,12519.56,1
387,2024-11-06 00:00:00,referral,26-35,T1,cautious,14782.31,1
388,2024-09-14 00:00:00,paid_search,18-25,T1,balanced,18400.29,1
389,2024-08-19 00:00:00,social,46-55,T1,cautious,7736.15,1
390,2024-01-28 00:00:00,referral,56+,T1,balanced,19442.13,0
391,2024-04-25 00:00:00,paid_search,26-35,T2,balanced,7155.0,1
392,2024-05-04 00:00:00,social,36-45,T1,balanced,8322.07,1
393,2024-05-11 00:00:00,paid_search,56+,T2,balanced,15921.67,0
394,2024-01-09 00:00:00,paid_search,18-25,T1,cautious,3511.08,0
395,2024-11-26 00:00:00,bank_partner,46-55,T3+,balanced,10888.04,1
396,2024-05-29 00:00:00,organic,36-45,T2,cautious,10221.16,0
397,2024-05-01 00:00:00,organic,36-45,T2,aggressive,1064.08,1
398,2024-01-04 00:00:00,bank_partner,26-35,T2,aggressive,34427.5,1
399,2024-02-29 00:00:00,organic,18-25,T1,cautious,501.27,0
400,2024-01-29 00:00:00,social,26-35,T2,cautious,8292.77,1
401,2024-08-08 00:00:00,paid_search,26-35,T2,cautious,2129.58,1
402,2024-02-05 00:00:00,paid_search,18-25,T3+,balanced,1748.22,1
403,2024-07-24 00:00:00,organic,36-45,T2,balanced,20507.16,1
404,2024-02-26 00:00:00,organic,26-35,T1,balanced,13404.5,1
405,2024-09-10 00:00:00,paid_search,26-35,T2,cautious,22466.02,1
406,2024-07-16 00:00:00,organic,36-45,T2,cautious,8898.25,0
407,2024-01-17 00:00:00,organic,46-55,T1,balanced,8995.7,1
408,2024-05-08 00:00:00,organic,26-35,T3+,balanced,3018.88,0
409,2024-05-23 00:00:00,organic,56+,T3+,cautious,66336.65,0
410,2024-12-27 00:00:00,organic,26-35,T1,balanced,54932.88,1
411,2024-07-08 00:00:00,social,26-35,T2,balanced,54962.8,0
412,2024-10-07 00:00:00,organic,18-25,T1,cautious,1075.35,1
413,2024-03-06 00:00:00,organic,36-45,T2,balanced,4624.63,0
414,2024-12-08 00:00:00,organic,26-35,T3+,cautious,3336.9,1
415,2024-12-20 00:00:00,paid_search,46-55,T2,balanced,33611.33,1
416,2024-06-23 00:00:00,paid_search,36-45,T2,aggressive,10005.7,1
417,2024-05-02 00:00:00,referral,26-35,T3+,aggressive,1939.73,1
418,2024-06-15 00:00:00,paid_search,46-55,T2,balanced,96292.99,1
419,2024-11-20 00:00:00,social,26-35,T3+,balanced,14140.54,1
420,2024-05-02 00:00:00,bank_partner,46-55,T1,balanced,16015.61,0
421,2024-06-30 00:00:00,paid_search,18-25,T2,cautious,17177.99,0
422,2024-06-15 00:00:00,social,46-55,T1,cautious,12425.65,1
423,2024-10-13 00:00:00,social,26-35,T1,cautious,63453.21,1
424,2024-10-05 00:00:00,social,46-55,T3+,cautious,11826.12,1
425,2024-05-01 00:00:00,paid_search,26-35,T3+,balanced,1398.19,0
426,2024-05-10 00:00:00,paid_search,56+,T3+,balanced,5797.85,1
427,2024-04-03 00:00:00,organic,26-35,T2,cautious,19642.74,0
428,2024-07-15 00:00:00,organic,26-35,T1,balanced,9188.35,0
429,2024-02-11 00:00:00,organic,56+,T3+,balanced,7255.45,1
430,2024-08-14 00:00:00,social,26-35,T1,balanced,17497.18,1
431,2024-12-21 00:00:00,paid_search,36-45,T1,balanced,222195.02,0
432,2024-11-23 00:00:00,bank_partner,46-55,T2,balanced,25396.81,1
433,2024-09-10 00:00:00,social,46-55,T1,aggressive,29677.28,0
434,2024-12-17 00:00:00,paid_search,26-35,T1,balanced,1685.71,1
435,2024-08-17 00:00:00,paid_search,56+,T2,balanced,7951.35,1
436,2024-02-22 00:00:00,organic,36-45,T3+,balanced,6744.6,1
437,2024-08-19 00:00:00,organic,26-35,T2,balanced,7121.38,1
438,2024-11-01 00:00:00,organic,46-55,T2,balanced,26521.75,1
439,2024-09-01 00:00:00,organic,36-45,T1,cautious,3421.22,1
440,2024-01-13 00:00:00,referral,56+,T1,balanced,12535.54,1
441,2024-11-01 00:00:00,organic,26-35,T2,balanced,21415.63,1
442,2024-07-22 00:00:00,referral,26-35,T3+,balanced,6694.51,1
443,2024-01-15 00:00:00,paid_search,26-35,T2,cautious,2654.7,0
444,2024-07-14 00:00:00,social,46-55,T3+,aggressive,55077.42,1
445,2024-02-26 00:00:00,paid_search,18-25,T1,balanced,2845.42,1
446,2024-05-01 00:00:00,organic,26-35,T3+,balanced,27210.02,0
447,2024-01-14 00:00:00,organic,26-35,T3+,cautious,1222.2,0
448,2024-07-18 00:00:00,bank_partner,36-45,T2,balanced,14970.01,1
449,2024-10-12 00:00:00,social,46-55,T3+,cautious,44564.23,0
450,2024-08-30 00:00:00,referral,46-55,T2,balanced,29622.01,1
451,2024-06-27 00:00:00,social,26-35,T3+,aggressive,4307.7,0
452,2024-10-19 00:00:00,referral,26-35,T3+,aggressive,4996.92,0
453,2024-07-08 00:00:00,referral,26-35,T2,cautious,8345.2,1
454,2024-05-11 00:00:00,paid_search,46-55,T1,aggressive,3896.99,1
455,2024-11-20 00:00:00,bank_partner,26-35,T2,balanced,4492.91,0
456,2024-08-21 00:00:00,organic,36-45,T3+,balanced,977.68,0
457,2024-03-19 00:00:00,referral,26-35,T2,balanced,5661.77,1
458,2024-09-30 00:00:00,organic,36-45,T1,aggressive,6125.2,1
459,2024-03-25 00:00:00,organic,36-45,T3+,balanced,14705.73,0
460,2024-05-06 00:00:00,paid_search,36-45,T3+,cautious,4302.85,1
461,2024-11-20 00:00:00,paid_search,36-45,T1,cautious,8376.47,1
462,2024-06-07 00:00:00,bank_partner,36-45,T3+,aggressive,31084.66,0
463,2024-04-20 00:00:00,organic,26-35,T2,balanced,7026.59,1
464,2024-12-26 00:00:00,social,36-45,T2,cautious,4288.64,1
465,2024-12-10 00:00:00,social,26-35,T2,cautious,18041.2,0
466,2024-02-21 00:00:00,paid_search,18-25,T2,balanced,1451.2,0
467,2024-05-19 00:00:00,organic,26-35,T3+,balanced,30513.92,1
468,2024-01-31 00:00:00,organic,18-25,T2,cautious,63824.45,1
469,2024-04-09 00:00:00,social,46-55,T2,cautious,38756.15,0
470,2024-01-16 00:00:00,paid_search,36-45,T2,balanced,35274.14,1
471,2024-10-24 00:00:00,social,26-35,T3+,aggressive,6399.1,1
472,2024-09-18 00:00:00,organic,36-45,T3+,balanced,11568.7,1
473,2024-03-13 00:00:00,referral,18-25,T2,aggressive,500.0,1
474,2024-12-15 00:00:00,referral,36-45,T1,balanced,50901.69,1
475,2024-05-31 00:00:00,social,18-25,T3+,cautious,4305.85,1
476,2024-03-01 00:00:00,organic,36-45,T2,cautious,4211.66,0
477,2024-05-11 00:00:00,organic,46-55,T3+,cautious,18983.58,1
478,2024-02-23 00:00:00,referral,36-45,T2,cautious,10936.33,1
479,2024-10-12 00:00:00,bank_partner,18-25,T2,balanced,2451.76,1
480,2024-02-01 00:00:00,organic,18-25,T2,balanced,20522.99,0
481,2024-07-11 00:00:00,paid_search,36-45,T1,balanced,17939.27,0
482,2024-06-30 00:00:00,paid_search,26-35,T2,cautious,7146.62,1
483,2024-02-13 00:00:00,social,26-35,T2,cautious,2115.92,0
484,2024-08-16 00:00:00,bank_partner,26-35,T3+,cautious,2205.96,0
485,2024-05-22 00:00:00,social,26-35,T2,cautious,9335.09,1
486,2024-05-06 00:00:00,paid_search,36-45,T2,balanced,14940.56,1
487,2024-07-15 00:00:00,social,18-25,T2,aggressive,1282.58,1
488,2024-02-20 00:00:00,organic,26-35,T2,balanced,5464.57,0
489,2024-04-03 00:00:00,organic,36-45,T2,cautious,5720.63,1
490,2024-08-24 00:00:00,organic,46-55,T2,cautious,11049.36,1
491,2024-07-11 00:00:00,organic,36-45,T2,aggressive,27061.19,1
492,2024-05-25 00:00:00,referral,36-45,T2,balanced,4332.41,1
493,2024-05-23 00:00:00,social,18-25,T1,balanced,3200.72,0
494,2024-05-01 00:00:00,bank_partner,26-35,T2,balanced,27478.16,1
495,2024-12-18 00:00:00,referral,26-35,T2,balanced,85522.35,1
496,2024-02-08 00:00:00,social,36-45,T3+,cautious,24071.42,0
497,2024-09-16 00:00:00,paid_search,18-25,T2,balanced,1510.75,1
498,2024-03-25 00:00:00,social,26-35,T1,cautious,4846.34,1
499,2024-04-26 00:00:00,paid_search,26-35,T2,balanced,3377.34,1
500,2024-06-18 00:00:00,social,46-55,T1,balanced,8473.21,1
501,2024-07-19 00:00:00,organic,36-45,T2,cautious,2738.01,1
502,2024-06-02 00:00:00,paid_search,46-55,T1,balanced,100006.91,1
503,2024-05-09 00:00:00,bank_partner,18-25,T2,aggressive,4081.1,1
504,2024-11-02 00:00:00,referral,26-35,T3+,balanced,10686.36,1
505,2024-06-20 00:00:00,paid_search,46-55,T3+,balanced,23263.39,1
506,2024-11-13 00:00:00,paid_search,26-35,T1,balanced,3305.86,1
507,2024-07-06 00:00:00,paid_search,36-45,T2,cautious,2982.75,1
508,2024-05-30 00:00:00,bank_partner,36-45,T3+,balanced,842.56,1
509,2024-10-18 00:00:00,organic,36-45,T2,cautious,12373.96,0
510,2024-01-14 00:00:00,referral,36-45,T3+,aggressive,2420.29,1
511,2024-10-14 00:00:00,organic,26-35,T3+,balanced,3898.48,1
512,2024-08-19 00:00:00,paid_search,36-45,T2,aggressive,3973.85,1
513,2024-12-30 00:00:00,paid_search,26-35,T2,balanced,46544.69,1
514,2024-11-02 00:00:00,bank_partner,36-45,T1,balanced,9508.59,0
515,2024-01-13 00:00:00,referral,36-45,T1,balanced,25243.39,1
516,2024-03-05 00:00:00,paid_search,18-25,T3+,cautious,44759.1,1
517,2024-07-26 00:00:00,bank_partner,46-55,T2,aggressive,4897.94,1
518,2024-11-28 00:00:00,organic,46-55,T1,aggressive,4055.7,1
519,2024-11-25 00:00:00,organic,36-45,T1,cautious,54753.22,1
520,2024-03-01 00:00:00,paid_search,18-25,T1,cautious,8438.2,1
521,2024-05-15 00:00:00,organic,18-25,T2,cautious,2049.95,1
522,2024-11-12 00:00:00,paid_search,26-35,T3+,balanced,4352.74,1
523,2024-07-21 00:00:00,bank_partner,26-35,T3+,balanced,4192.5,1
524,2024-05-17 00:00:00,social,46-55,T2,aggressive,13870.46,0
525,2024-03-16 00:00:00,social,46-55,T2,cautious,1089.36,1
526,2024-03-09 00:00:00,referral,18-25,T3+,balanced,8375.4,1
527,2024-12-16 00:00:00,paid_search,46-55,T1,aggressive,1917.66,1
528,2024-07-01 00:00:00,bank_partner,46-55,T2,balanced,5430.53,1
529,2024-05-14 00:00:00,bank_partner,18-25,T3+,aggressive,1012.57,0
530,2024-02-24 00:00:00,organic,36-45,T3+,balanced,2957.4,1
531,2024-09-28 00:00:00,bank_partner,46-55,T2,balanced,16836.17,0
532,2024-08-28 00:00:00,bank_partner,36-45,T1,balanced,55690.72,1
533,2024-06-15 00:00:00,social,26-35,T3+,balanced,5308.43,1
534,2024-10-16 00:00:00,organic,26-35,T1,balanced,9497.2,1
535,2024-04-09 00:00:00,bank_partner,18-25,T3+,balanced,18214.28,1
536,2024-10-09 00:00:00,organic,46-55,T2,cautious,4054.98,0
537,2024-10-10 00:00:00,paid_search,46-55,T3+,balanced,43378.78,1
538,2024-12-29 00:00:00,social,18-25,T1,aggressive,10808.17,1
539,2024-07-20 00:00:00,paid_search,26-35,T2,balanced,1127.39,0
540,2024-11-05 00:00:00,organic,18-25,T3+,cautious,3573.77,1
541,2024-06-05 00:00:00,organic,18-25,T2,balanced,2982.75,0
542,2024-02-29 00:00:00,social,26-35,T3+,cautious,46142.24,0
543,2024-02-07 00:00:00,paid_search,26-35,T3+,cautious,3526.3,1
544,2024-01-13 00:00:00,organic,26-35,T3+,aggressive,4767.28,1
545,2024-02-03 00:00:00,organic,26-35,T2,aggressive,14990.19,1
546,2024-11-09 00:00:00,organic,36-45,T2,cautious,33029.66,0
547,2024-07-17 00:00:00,organic,46-55,T3+,cautious,40121.5,1
548,2024-05-06 00:00:00,organic,36-45,T3+,cautious,14368.98,1
549,2024-10-08 00:00:00,organic,18-25,T1,cautious,5668.78,0
550,2024-09-14 00:00:00,paid_search,18-25,T1,balanced,4263.13,0
551,2024-11-05 00:00:00,social,26-35,T2,aggressive,19529.03,1
552,2024-05-15 00:00:00,paid_search,56+,T2,balanced,17279.86,1
553,2024-11-24 00:00:00,organic,46-55,T3+,balanced,14430.7,1
554,2024-09-15 00:00:00,paid_search,56+,T3+,aggressive,25715.83,0
555,2024-03-29 00:00:00,social,36-45,T2,cautious,10473.52,1
556,2024-01-19 00:00:00,organic,26-35,T2,balanced,2664.38,0
557,2024-08-24 00:00:00,referral,36-45,T3+,cautious,38927.8,1
558,2024-10-14 00:00:00,referral,36-45,T3+,cautious,3515.75,1
559,2024-10-06 00:00:00,organic,26-35,T1,cautious,4807.51,1
560,2024-01-23 00:00:00,organic,26-35,T2,cautious,9403.9,0
561,2024-03-15 00:00:00,referral,36-45,T2,balanced,2567.68,1
562,2024-06-14 00:00:00,organic,18-25,T1,balanced,4535.27,0
563,2024-01-29 00:00:00,referral,36-45,T2,cautious,3482.74,1
564,2024-11-21 00:00:00,social,26-35,T1,balanced,14506.06,0
565,2024-11-29 00:00:00,organic,18-25,T3+,balanced,5618.62,1
566,2024-08-31 00:00:00,paid_search,26-35,T2,cautious,4194.13,1
567,2024-11-23 00:00:00,social,26-35,T2,aggressive,3378.7,1
568,2024-12-25 00:00:00,referral,26-35,T1,cautious,4870.3,1
569,2024-09-02 00:00:00,social,36-45,T1,cautious,3902.4,0
570,2024-09-14 00:00:00,organic,46-55,T3+,cautious,34559.31,1
571,2024-04-20 00:00:00,organic,36-45,T2,balanced,10284.36,1
572,2024-03-27 00:00:00,referral,36-45,T2,balanced,12475.51,1
573,2024-02-19 00:00:00,referral,18-25,T1,balanced,1543.88,1
574,2024-02-27 00:00:00,social,36-45,T1,cautious,31404.98,0
575,2024-08-07 00:00:00,paid_search,46-55,T1,balanced,15315.66,1
576,2024-12-08 00:00:00,organic,46-55,T1,balanced,1943.0,1
577,2024-08-31 00:00:00,organic,18-25,T1,balanced,3017.81,1
578,2024-05-11 00:00:00,social,26-35,T1,cautious,12434.4,1
579,2024-03-06 00:00:00,bank_partner,36-45,T3+,balanced,3978.63,0
580,2024-05-03 00:00:00,social,26-35,T3+,aggressive,3316.7,0
581,2024-11-09 00:00:00,bank_partner,26-35,T1,aggressive,1223.07,1
582,2024-11-22 00:00:00,social,36-45,T1,balanced,31780.01,1
583,2024-03-02 00:00:00,paid_search,26-35,T1,cautious,7348.62,1
584,2024-05-25 00:00:00,social,36-45,T2,balanced,12118.19,1
585,2024-08-12 00:00:00,organic,36-45,T3+,cautious,20900.03,1
586,2024-09-29 00:00:00,paid_search,26-35,T2,balanced,5486.86,0
587,2024-08-22 00:00:00,paid_search,46-55,T1,aggressive,34539.51,1
588,2024-09-21 00:00:00,social,18-25,T2,cautious,6262.69,0
589,2024-03-06 00:00:00,referral,26-35,T2,cautious,4187.98,1
590,2024-06-13 00:00:00,paid_search,26-35,T1,cautious,12438.09,0
591,2024-05-08 00:00:00,organic,46-55,T1,aggressive,12740.48,1
592,2024-03-15 00:00:00,paid_search,18-25,T3+,balanced,1616.53,0
593,2024-01-08 00:00:00,social,36-45,T2,cautious,3749.89,1
594,2024-01-01 00:00:00,referral,26-35,T2,balanced,5277.45,1
595,2024-09-16 00:00:00,referral,46-55,T3+,balanced,2113.48,1
596,2024-05-08 00:00:00,referral,18-25,T3+,aggressive,10727.42,1
597,2024-06-18 00:00:00,organic,46-55,T2,balanced,27558.22,1
598,2024-01-08 00:00:00,bank_partner,46-55,T1,aggressive,13516.08,0
599,2024-09-05 00:00:00,referral,26-35,T2,cautious,21636.92,0
600,2024-08-19 00:00:00,organic,56+,T3+,balanced,187627.55,0
601,2024-10-29 00:00:00,bank_partner,18-25,T3+,aggressive,17904.56,1
602,2024-04-12 00:00:00,social,46-55,T1,cautious,14545.38,1
603,2024-04-28 00:00:00,paid_search,26-35,T1,aggressive,7061.9,1
604,2024-12-22 00:00:00,organic,26-35,T2,balanced,7963.29,1
605,2024-04-08 00:00:00,bank_partner,36-45,T1,balanced,91917.91,1
606,2024-12-25 00:00:00,paid_search,46-55,T2,cautious,97558.15,1
607,2024-09-28 00:00:00,referral,36-45,T3+,balanced,41892.61,0
608,2024-05-01 00:00:00,bank_partner,26-35,T2,balanced,25844.51,1
609,2024-10-05 00:00:00,bank_partner,26-35,T3+,aggressive,19830.37,1
610,2024-09-15 00:00:00,social,46-55,T3+,aggressive,2270.32,1
611,2024-05-13 00:00:00,referral,36-45,T3+,cautious,10345.46,1
612,2024-12-13 00:00:00,referral,26-35,T3+,balanced,22558.77,1
613,2024-12-20 00:00:00,paid_search,36-45,T2,balanced,35719.28,0
614,2024-01-31 00:00:00,paid_search,26-35,T1,balanced,40892.94,1
615,2024-05-13 00:00:00,social,36-45,T3+,aggressive,7873.65,0
616,2024-01-09 00:00:00,referral,26-35,T2,balanced,4880.74,1
617,2024-12-02 00:00:00,organic,56+,T2,balanced,5756.55,0
618,2024-08-19 00:00:00,paid_search,36-45,T3+,aggressive,72060.7,0
619,2024-08-23 00:00:00,organic,26-35,T3+,balanced,11961.34,1
620,2024-06-14 00:00:00,paid_search,46-55,T3+,balanced,6481.87,0
621,2024-02-03 00:00:00,paid_search,36-45,T2,balanced,22849.14,1
622,2024-02-10 00:00:00,organic,46-55,T1,balanced,25031.78,1
623,2024-11-01 00:00:00,bank_partner,26-35,T2,cautious,9221.41,0
624,2024-10-05 00:00:00,paid_search,26-35,T1,cautious,5514.19,1
625,2024-12-01 00:00:00,organic,18-25,T1,balanced,2394.86,1
626,2024-04-29 00:00:00,social,56+,T1,balanced,31560.9,1
627,2024-10-04 00:00:00,social,18-25,T2,balanced,928.77,0
628,2024-12-13 00:00:00,referral,18-25,T1,cautious,7136.66,1
629,2024-10-18 00:00:00,organic,46-55,T2,balanced,37841.43,1
630,2024-09-21 00:00:00,referral,18-25,T3+,balanced,1182.23,0
631,2024-12-24 00:00:00,organic,36-45,T1,cautious,1361.38,1
632,2024-10-29 00:00:00,social,46-55,T3+,balanced,8304.21,0
633,2024-10-09 00:00:00,bank_partner,36-45,T3+,balanced,21039.86,1
634,2024-08-25 00:00:00,referral,36-45,T2,aggressive,5940.05,1
635,2024-04-14 00:00:00,organic,36-45,T2,balanced,1679.72,1
636,2024-01-22 00:00:00,social,26-35,T2,aggressive,22524.88,0
637,2024-06-11 00:00:00,bank_partner,36-45,T3+,balanced,73725.24,1
638,2024-05-18 00:00:00,paid_search,56+,T3+,balanced,31191.99,1
639,2024-03-20 00:00:00,referral,36-45,T3+,balanced,5073.76,0
640,2024-03-10 00:00:00,organic,26-35,T1,balanced,4974.36,0
641,2024-03-24 00:00:00,referral,56+,T2,balanced,9318.11,1
642,2024-04-29 00:00:00,organic,18-25,T2,balanced,3425.94,0
643,2024-03-04 00:00:00,paid_search,56+,T1,cautious,5925.67,0
644,2024-11-22 00:00:00,social,18-25,T3+,balanced,14997.84,1
645,2024-06-17 00:00:00,organic,26-35,T3+,cautious,9271.44,1
646,2024-09-13 00:00:00,paid_search,18-25,T3+,balanced,2406.95,0
647,2024-09-21 00:00:00,organic,18-25,T2,cautious,2228.8,1
648,2024-09-03 00:00:00,paid_search,36-45,T1,cautious,6107.17,1
649,2024-05-08 00:00:00,referral,36-45,T2,balanced,8705.9,1
650,2024-05-28 00:00:00,organic,26-35,T2,cautious,1542.45,1
651,2024-01-15 00:00:00,social,26-35,T3+,aggressive,4220.81,1
652,2024-07-16 00:00:00,paid_search,26-35,T1,aggressive,22012.99,1
653,2024-02-27 00:00:00,paid_search,56+,T1,aggressive,21534.09,1
654,2024-08-20 00:00:00,paid_search,26-35,T2,aggressive,13634.13,0
655,2024-04-26 00:00:00,organic,56+,T2,cautious,43908.36,1
656,2024-10-13 00:00:00,organic,36-45,T2,balanced,31680.41,0
657,2024-07-20 00:00:00,organic,36-45,T3+,balanced,22912.24,0
658,2024-07-26 00:00:00,social,56+,T1,cautious,8414.51,0
659,2024-01-19 00:00:00,paid_search,26-35,T2,cautious,20354.36,1
660,2024-03-23 00:00:00,social,26-35,T1,balanced,12723.37,1
661,2024-10-26 00:00:00,paid_search,46-55,T2,balanced,6777.32,1
662,2024-08-06 00:00:00,social,18-25,T1,aggressive,4682.91,0
663,2024-02-08 00:00:00,social,46-55,T2,cautious,13010.47,1
664,2024-04-09 00:00:00,referral,26-35,T1,balanced,10357.97,1
665,2024-02-02 00:00:00,paid_search,26-35,T1,balanced,10021.22,1
666,2024-01-17 00:00:00,referral,56+,T2,cautious,1759.01,0
667,2024-12-06 00:00:00,referral,26-35,T2,balanced,6800.16,1
668,2024-07-16 00:00:00,paid_search,46-55,T2,aggressive,638.91,1
669,2024-09-17 00:00:00,paid_search,36-45,T2,aggressive,6778.8,1
670,2024-04-02 00:00:00,organic,26-35,T1,balanced,1506.98,1
671,2024-08-29 00:00:00,referral,46-55,T1,balanced,32039.61,1
672,2024-07-15 00:00:00,organic,26-35,T1,aggressive,37500.49,1
673,2024-06-25 00:00:00,organic,56+,T3+,balanced,23959.36,1
674,2024-01-21 00:00:00,bank_partner,18-25,T1,aggressive,7077.88,1
675,2024-09-29 00:00:00,paid_search,26-35,T3+,aggressive,2258.74,1
676,2024-02-01 00:00:00,bank_partner,26-35,T2,cautious,7130.01,1
677,2024-12-04 00:00:00,paid_search,36-45,T2,balanced,2457.25,1
678,2024-08-11 00:00:00,social,18-25,T1,cautious,21409.8,1
679,2024-09-04 00:00:00,organic,46-55,T3+,balanced,13979.8,1
680,2024-06-15 00:00:00,referral,26-35,T1,aggressive,11789.18,0
681,2024-08-23 00:00:00,paid_search,26-35,T2,balanced,1985.53,1
682,2024-11-06 00:00:00,organic,26-35,T1,aggressive,138723.13,1
683,2024-01-20 00:00:00,bank_partner,36-45,T3+,aggressive,12815.96,1
684,2024-10-10 00:00:00,paid_search,56+,T1,aggressive,54293.17,1
685,2024-10-28 00:00:00,organic,46-55,T3+,balanced,72977.33,0
686,2024-01-29 00:00:00,social,36-45,T2,cautious,1128.29,1
687,2024-08-08 00:00:00,organic,26-35,T2,cautious,2692.39,1
688,2024-09-20 00:00:00,paid_search,46-55,T2,cautious,28187.97,1
689,2024-06-10 00:00:00,paid_search,26-35,T2,cautious,6027.78,1
690,2024-09-30 00:00:00,social,36-45,T2,aggressive,17522.94,1
691,2024-03-11 00:00:00,referral,46-55,T3+,cautious,9086.32,1
692,2024-08-02 00:00:00,paid_search,26-35,T3+,balanced,29776.86,0
693,2024-04-23 00:00:00,paid_search,46-55,T2,cautious,13524.9,1
694,2024-02-13 00:00:00,organic,26-35,T2,cautious,34023.42,1
695,2024-05-22 00:00:00,referral,36-45,T2,aggressive,12026.64,0
696,2024-04-18 00:00:00,referral,36-45,T3+,cautious,1921.16,1
697,2024-09-03 00:00:00,bank_partner,36-45,T3+,cautious,51113.74,1
698,2024-09-12 00:00:00,organic,46-55,T1,balanced,12695.7,0
699,2024-10-28 00:00:00,organic,36-45,T3+,balanced,5601.56,1
700,2024-01-15 00:00:00,referral,18-25,T2,cautious,2897.83,0
701,2024-12-17 00:00:00,paid_search,26-35,T2,balanced,5289.63,0
702,2024-07-19 00:00:00,social,46-55,T2,balanced,21342.19,0
703,2024-11-19 00:00:00,organic,26-35,T1,balanced,6844.08,0
704,2024-02-16 00:00:00,paid_search,36-45,T3+,balanced,4856.03,1
705,2024-04-06 00:00:00,social,26-35,T2,cautious,10210.2,1
706,2024-02-10 00:00:00,organic,36-45,T1,balanced,14048.51,1
707,2024-10-23 00:00:00,paid_search,18-25,T2,balanced,1261.57,1
708,2024-04-08 00:00:00,organic,36-45,T1,aggressive,30669.12,1
709,2024-08-01 00:00:00,paid_search,36-45,T2,balanced,3439.85,0
710,2024-09-12 00:00:00,social,26-35,T2,cautious,62401.75,1
711,2024-07-19 00:00:00,organic,26-35,T3+,balanced,17881.79,0
712,2024-04-06 00:00:00,bank_partner,56+,T1,cautious,1750.62,1
713,2024-03-12 00:00:00,paid_search,36-45,T1,cautious,10692.54,1
714,2024-03-02 00:00:00,paid_search,26-35,T3+,aggressive,4204.88,1
715,2024-02-23 00:00:00,organic,18-25,T2,aggressive,1072.77,1
716,2024-03-20 00:00:00,referral,26-35,T2,cautious,13050.39,1
717,2024-03-20 00:00:00,bank_partner,26-35,T1,cautious,54593.72,1
718,2024-01-06 00:00:00,paid_search,36-45,T2,cautious,3363.15,1
719,2024-07-03 00:00:00,organic,46-55,T2,balanced,2432.97,1
720,2024-07-23 00:00:00,bank_partner,46-55,T1,balanced,19102.63,1
721,2024-06-20 00:00:00,paid_search,36-45,T1,balanced,16279.55,1
722,2024-08-25 00:00:00,bank_partner,26-35,T3+,balanced,19483.07,1
