user_id,experiment_name,assigned_at,experiment_group,delivered,clicked_7d,purchased_30d,purchase_amount_30d,retained_30d,pre_90d_visits,pre_90d_trades,days_since_last_visit
572,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,1,0,0,294
573,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,0,0,0,0.0,0,0,0,128
575,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,0,0,0,0.0,0,1,0,74
577,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,110
578,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,233
583,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,308
584,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,1,0,85
587,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,1,1,0,81
589,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,1,0,0,223
591,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,153
593,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,171
594,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,109
595,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,1,2,0,53
596,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,109
597,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,1,0,81
601,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,78
602,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,126
603,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,240
605,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,1,0,0.0,0,1,0,76
608,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,251
611,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,120
614,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,350
616,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,352
619,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,145
621,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,283
622,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,1,1,0,64
624,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,0,0,0,0.0,0,0,0,95
626,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,1,0,76
633,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,2,0,85
635,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,228
637,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,105
641,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,244
645,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,1,0,72
648,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,115
650,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,152
651,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,275
652,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,102
653,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,275
655,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,137
659,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,1,0,0,362
660,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,162
663,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,221
664,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,3,2,55
665,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,1,3099.02,0,0,0,105
668,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,1,0,47
670,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,279
672,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,1,0,0.0,0,1,0,73
673,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,144
674,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,99
675,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,100
676,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,322
678,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,157
679,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,2,0,75
681,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,145
683,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,1,0,70
684,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,1,0,75
686,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,309
690,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,107
691,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,1,0,0,227
693,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,0,0,0,0.0,0,0,0,147
696,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,0,0,0,0.0,0,0,0,103
704,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,1,8485.94,0,0,0,137
705,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,1,0,0,198
706,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,119
708,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,138
710,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,2,0,85
712,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,284
713,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,266
714,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,253
715,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,273
717,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,277
718,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,249
720,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,1,118
721,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,1,837.69,0,0,0,173
723,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,124
724,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,5,1,47
728,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,144
732,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,232
735,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,1,0,75
737,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,1,0,0.0,0,0,0,140
738,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,124
743,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,192
744,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,141
746,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,165
748,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,1,0,0.0,0,0,0,358
752,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,1,0,0.0,0,3,0,74
753,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,225
754,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,1,0,66
755,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,167
756,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,177
757,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,357
758,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,100
759,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,154
760,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,289
761,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,153
762,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,1,0,0,209
764,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,1,13276.43,1,1,0,49
765,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,95
766,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,292
767,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,1,0,0.0,0,0,0,204
768,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,2,0,50
770,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,237
771,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,323
779,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,342
782,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,1,5,2,55
783,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,1,0,64
786,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,106
787,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,168
789,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,148
790,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,187
791,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,121
795,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,1,0,0.0,0,0,0,151
796,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,325
798,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,1,0,0.0,0,0,0,96
802,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,232
804,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,1,2,0,65
806,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,210
809,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,205
810,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,264
811,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,1,0,0,95
812,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,133
813,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,210
814,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,2,0,60
815,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,90
818,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,1,0,0,72
819,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,1,0,0,102
821,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,221
824,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,1,0,70
830,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,2,0,78
831,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,136
832,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,187
833,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,1,0,51
834,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,125
836,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,1,0,0.0,0,1,0,75
837,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,1,12443.84,1,0,0,164
839,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,1,0,0,300
840,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,264
842,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,1,0,77
845,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,124
848,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,1,0,0.0,0,0,0,243
849,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,1,0,51
851,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,260
852,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,1,0,0.0,0,0,0,223
853,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,1,11797.7,1,1,0,70
855,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,1,1,0,59
857,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,124
858,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,4,1,52
860,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,226
865,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,1,0,51
866,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,1,0,0,221
867,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,1,0,83
869,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,1,0,89
871,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,176
879,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,1,574.45,0,0,0,228
881,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,1,0,80
882,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,0,0,0,0.0,0,0,0,101
883,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,137
888,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,0,0,0,0.0,0,0,0,178
889,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,2,0,51
894,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,262
895,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,0,0,0,0.0,0,0,0,162
902,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,1,1914.76,0,0,0,277
905,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,119
907,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,1,0,0.0,0,0,0,202
908,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,1,0,66
909,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,1,0,0.0,0,0,0,235
910,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,160
911,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,1,0,0.0,0,0,0,100
914,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,334
915,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,1,0,74
919,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,153
923,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,298
924,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,0,0,0,0.0,0,0,0,185
925,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,1,1,0,82
929,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,91
934,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,1,0,87
935,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,271
937,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,180
938,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,121
941,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,0,0,0,0.0,0,0,0,230
943,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,339
947,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,1,0,55
949,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,151
950,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,227
955,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,1,1,0,81
956,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,121
959,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,248
960,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,0,0,0,0.0,0,0,0,232
963,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,1,0,0.0,0,0,0,116
966,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,147
968,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,197
970,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,118
971,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,1,0,86
972,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,248
973,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,1,16997.63,1,0,0,232
975,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,121
978,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,1,0,0.0,0,0,0,259
983,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,230
985,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,177
995,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,0,0,0,0.0,0,0,0,166
996,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,0,0,0,0.0,0,3,0,55
997,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,109
1000,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,200
1003,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,179
1004,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,1,7074.83,1,0,0,308
1005,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,252
1008,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,0,0,0,0.0,1,0,0,202
1011,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,112
1012,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,2,3,79
1013,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,151
1017,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,1,0,74
1022,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,1,108
1024,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,1,0,0.0,0,0,0,168
1025,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,1,0,50
1027,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,100
1028,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,90
1031,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,0,0,0,0.0,1,0,0,171
1033,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,355
1034,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,264
1037,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,255
1038,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,136
1039,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,108
1041,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,169
1048,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,201
1052,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,261
1054,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,1,0,0.0,0,0,0,193
1056,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,146
1058,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,1,0,0,317
1060,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,116
1061,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,191
1063,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,165
1064,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,228
1065,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,227
1066,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,3,0,50
1068,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,293
