user_id,acquisition_channel,risk_profile,city_tier,initial_cash_balance,visits_lifetime,visits_90d,content_views,buys_lifetime,buys_90d,aum,days_since_last_visit,churned_next_90d
494,bank_partner,balanced,T2,27478.16,7,1,1,0,0,0.0,14,1
496,social,cautious,T3+,24071.42,3,0,2,0,0,0.0,208,1
497,paid_search,balanced,T2,1510.75,5,2,4,3,3,932.35,55,1
498,social,cautious,T1,4846.34,4,2,0,0,0,0.0,9,1
499,paid_search,balanced,T2,3377.34,5,0,3,0,0,0.0,158,1
500,social,balanced,T1,8473.21,2,0,0,0,0,0.0,175,1
501,organic,cautious,T2,2738.01,5,4,4,0,0,0.0,47,1
502,paid_search,balanced,T1,100006.91,9,3,4,3,0,60854.71,14,1
503,bank_partner,aggressive,T2,4081.1,2,0,1,0,0,0.0,155,1
505,paid_search,balanced,T3+,23263.39,2,0,1,0,0,0.0,182,1
507,paid_search,cautious,T2,2982.75,2,1,1,0,0,0.0,20,1
508,bank_partner,balanced,T3+,842.56,2,0,1,0,0,0.0,201,0
510,referral,aggressive,T3+,2420.29,4,0,0,0,0,0.0,206,0
512,paid_search,aggressive,T2,3973.85,12,8,9,1,0,1547.78,33,1
515,referral,balanced,T1,25243.39,3,0,1,0,0,0.0,288,1
516,paid_search,cautious,T3+,44759.1,3,0,0,0,0,0.0,100,1
517,bank_partner,aggressive,T2,4897.94,3,1,0,0,0,0.0,86,1
520,paid_search,cautious,T1,8438.2,3,0,1,0,0,0.0,188,1
521,organic,cautious,T2,2049.95,2,0,2,0,0,0.0,163,1
523,bank_partner,balanced,T3+,4192.5,0,0,0,0,0,0.0,164,1
524,social,aggressive,T2,13870.46,5,1,1,4,1,7952.8,23,0
525,social,cautious,T2,1089.36,3,1,0,0,0,0.0,68,1
526,referral,balanced,T3+,8375.4,6,1,3,0,0,0.0,82,1
528,bank_partner,balanced,T2,5430.53,5,1,3,0,0,0.0,60,0
529,bank_partner,aggressive,T3+,1012.57,4,0,1,0,0,0.0,204,0
530,organic,balanced,T3+,2957.4,1,0,0,0,0,0.0,167,1
531,bank_partner,balanced,T2,16836.17,2,2,0,0,0,0.0,32,0
532,bank_partner,balanced,T1,55690.72,0,0,0,0,0,0.0,126,0
533,social,balanced,T3+,5308.43,4,0,2,0,0,0.0,142,1
535,bank_partner,balanced,T3+,18214.28,1,0,0,0,0,0.0,172,0
539,paid_search,balanced,T2,1127.39,1,1,1,0,0,0.0,89,1
541,organic,balanced,T2,2982.75,5,2,3,0,0,0.0,62,0
542,social,cautious,T3+,46142.24,3,0,0,0,0,0.0,170,1
543,paid_search,cautious,T3+,3526.3,5,0,1,0,0,0.0,91,1
544,organic,aggressive,T3+,4767.28,2,0,0,0,0,0.0,312,1
545,organic,aggressive,T2,14990.19,4,0,1,0,0,0.0,182,1
547,organic,cautious,T3+,40121.5,1,1,0,0,0,0.0,58,1
548,organic,cautious,T3+,14368.98,1,0,0,0,0,0.0,98,1
550,paid_search,balanced,T1,4263.13,6,2,1,0,0,0.0,39,0
552,paid_search,balanced,T2,17279.86,3,0,1,0,0,0.0,122,0
554,paid_search,aggressive,T3+,25715.83,3,3,0,0,0,0.0,62,0
555,social,cautious,T2,10473.52,6,0,2,0,0,0.0,150,1
556,organic,balanced,T2,2664.38,0,0,0,0,0,0.0,348,1
557,referral,cautious,T3+,38927.8,1,0,0,0,0,0.0,117,1
560,organic,cautious,T2,9403.9,4,0,1,0,0,0.0,250,1
561,referral,balanced,T2,2567.68,2,0,1,0,0,0.0,118,1
562,organic,balanced,T1,4535.27,2,0,2,0,0,0.0,131,1
563,referral,cautious,T2,3482.74,4,0,3,0,0,0.0,247,1
566,paid_search,cautious,T2,4194.13,3,1,0,0,0,0.0,76,0
569,social,cautious,T1,3902.4,3,1,2,0,0,0.0,74,1
570,organic,cautious,T3+,34559.31,5,3,2,2,2,6980.1,32,0
571,organic,balanced,T2,10284.36,2,0,1,1,0,3458.0,160,1
572,referral,balanced,T2,12475.51,0,0,0,0,0,0.0,280,1
573,referral,balanced,T1,1543.88,6,0,2,3,0,706.76,114,0
574,social,cautious,T1,31404.98,3,1,1,0,0,0.0,45,1
575,paid_search,balanced,T1,15315.66,6,3,2,0,0,0.0,60,0
577,organic,balanced,T1,3017.81,2,0,1,0,0,0.0,96,1
578,social,cautious,T1,12434.4,1,0,1,0,0,0.0,219,1
579,bank_partner,balanced,T3+,3978.63,4,0,2,0,0,0.0,283,0
580,social,aggressive,T3+,3316.7,0,0,0,0,0,0.0,243,0
583,paid_search,cautious,T1,7348.62,1,0,1,0,0,0.0,294,1
584,social,balanced,T2,12118.19,2,1,0,0,0,0.0,71,1
585,organic,cautious,T3+,20900.03,3,1,2,0,0,0.0,85,0
586,paid_search,balanced,T2,5486.86,2,1,1,0,0,0.0,78,0
587,paid_search,aggressive,T1,34539.51,1,1,0,0,0,0.0,67,1
588,social,cautious,T2,6262.69,1,0,0,0,0,0.0,93,0
589,referral,cautious,T2,4187.98,2,0,1,0,0,0.0,209,1
590,paid_search,cautious,T1,12438.09,1,0,0,0,0,0.0,170,1
591,organic,aggressive,T1,12740.48,8,0,5,3,0,5679.200000000001,139,1
592,paid_search,balanced,T3+,1616.53,3,0,1,0,0,0.0,195,1
593,social,cautious,T2,3749.89,5,0,2,0,0,0.0,157,1
594,referral,balanced,T2,5277.45,8,0,5,0,0,0.0,95,1
595,referral,balanced,T3+,2113.48,3,2,1,0,0,0.0,39,1
596,referral,aggressive,T3+,10727.42,4,0,0,0,0,0.0,95,1
597,organic,balanced,T2,27558.22,10,1,5,4,1,18394.68,67,1
598,bank_partner,aggressive,T1,13516.08,2,0,0,0,0,0.0,325,1
599,referral,cautious,T2,21636.92,7,5,5,2,1,5715.139999999999,5,0
600,organic,balanced,T3+,187627.55,4,0,1,0,0,0.0,100,1
602,social,cautious,T1,14545.38,3,0,1,0,0,0.0,112,1
603,paid_search,aggressive,T1,7061.9,2,0,0,0,0,0.0,226,1
605,bank_partner,balanced,T1,91917.91,2,1,1,0,0,0.0,62,1
607,referral,balanced,T3+,41892.61,3,3,1,0,0,0.0,50,0
608,bank_partner,balanced,T2,25844.51,1,0,0,0,0,0.0,237,1
610,social,aggressive,T3+,2270.32,1,0,0,0,0,0.0,103,0
611,referral,cautious,T3+,10345.46,4,0,1,0,0,0.0,106,1
614,paid_search,balanced,T1,40892.94,0,0,0,0,0,0.0,336,1
615,social,aggressive,T3+,7873.65,2,0,0,0,0,0.0,191,1
616,referral,balanced,T2,4880.74,3,0,1,0,0,0.0,338,1
618,paid_search,aggressive,T3+,72060.7,1,1,0,0,0,0.0,78,1
619,organic,balanced,T3+,11961.34,0,0,0,0,0,0.0,131,1
620,paid_search,balanced,T3+,6481.87,2,0,1,0,0,0.0,116,1
621,paid_search,balanced,T2,22849.14,3,0,0,0,0,0.0,269,1
622,organic,balanced,T1,25031.78,3,1,3,0,0,0.0,50,1
626,social,balanced,T1,31560.9,3,1,2,0,0,0.0,62,1
630,referral,balanced,T3+,1182.23,3,2,2,0,0,0.0,42,1
634,referral,aggressive,T2,5940.05,1,1,0,0,0,0.0,20,1
635,organic,balanced,T2,1679.72,1,0,0,0,0,0.0,214,1
636,social,aggressive,T2,22524.88,2,0,1,0,0,0.0,197,0
637,bank_partner,balanced,T3+,73725.24,12,0,8,1,0,27219.95,91,1
638,paid_search,balanced,T3+,31191.99,2,1,1,0,0,0.0,30,1
639,referral,balanced,T3+,5073.76,1,0,0,0,0,0.0,277,1
640,organic,balanced,T1,4974.36,1,0,0,0,0,0.0,286,1
641,referral,balanced,T2,9318.11,5,0,2,0,0,0.0,230,1
642,organic,balanced,T2,3425.94,3,0,0,0,0,0.0,100,1
643,paid_search,cautious,T1,5925.67,4,0,2,0,0,0.0,189,1
645,organic,cautious,T3+,9271.44,1,1,0,0,0,0.0,58,1
646,paid_search,balanced,T3+,2406.95,5,2,1,2,1,766.8199999999999,7,1
647,organic,cautious,T2,2228.8,13,12,6,2,2,432.8,7,0
648,paid_search,cautious,T1,6107.17,1,0,1,0,0,0.0,101,1
649,referral,balanced,T2,8705.9,4,1,2,0,0,0.0,9,1
650,organic,cautious,T2,1542.45,3,0,0,0,0,0.0,138,0
651,social,aggressive,T3+,4220.81,3,0,1,0,0,0.0,261,1
652,paid_search,aggressive,T1,22012.99,1,1,1,0,0,0.0,88,1
653,paid_search,aggressive,T1,21534.09,2,0,0,0,0,0.0,261,1
654,paid_search,aggressive,T2,13634.13,8,3,0,0,0,0.0,20,0
655,organic,cautious,T2,43908.36,6,0,5,0,0,0.0,123,0
657,organic,balanced,T3+,22912.24,3,0,2,0,0,0.0,117,1
658,social,cautious,T1,8414.51,6,1,2,0,0,0.0,48,0
659,paid_search,cautious,T2,20354.36,0,0,0,0,0,0.0,348,1
660,social,balanced,T1,12723.37,4,0,1,0,0,0.0,148,0
662,social,aggressive,T1,4682.91,2,1,0,0,0,0.0,83,0
663,social,cautious,T2,13010.47,3,0,0,0,0,0.0,207,1
664,referral,balanced,T1,10357.97,16,3,7,4,2,4970.21,41,0
665,paid_search,balanced,T1,10021.22,8,0,2,0,0,0.0,91,1
666,referral,cautious,T2,1759.01,0,0,0,0,0,0.0,350,1
668,paid_search,aggressive,T2,638.91,3,2,1,0,0,0.0,33,1
669,paid_search,aggressive,T2,6778.8,6,4,1,0,0,0.0,22,0
670,organic,balanced,T1,1506.98,1,0,1,0,0,0.0,265,1
671,referral,balanced,T1,32039.61,5,1,0,0,0,0.0,6,1
672,organic,aggressive,T1,37500.49,4,1,1,0,0,0.0,59,1
673,organic,balanced,T3+,23959.36,2,0,1,0,0,0.0,130,1
674,bank_partner,aggressive,T1,7077.88,3,1,1,0,0,0.0,85,1
675,paid_search,aggressive,T3+,2258.74,2,1,0,0,0,0.0,86,1
676,bank_partner,cautious,T2,7130.01,3,0,0,0,0,0.0,308,1
678,social,cautious,T1,21409.8,0,0,0,0,0,0.0,143,1
679,organic,balanced,T3+,13979.8,3,2,3,0,0,0.0,61,0
680,referral,aggressive,T1,11789.18,8,3,6,2,0,4079.48,9,0
681,paid_search,balanced,T2,1985.53,0,0,0,0,0,0.0,131,0
683,bank_partner,aggressive,T3+,12815.96,5,1,3,0,0,0.0,56,1
686,social,cautious,T2,1128.29,4,0,0,0,0,0.0,295,1
687,organic,cautious,T2,2692.39,1,0,0,0,0,0.0,123,0
688,paid_search,cautious,T2,28187.97,5,3,1,0,0,0.0,31,0
689,paid_search,cautious,T2,6027.78,8,1,2,0,0,0.0,75,0
690,social,aggressive,T2,17522.94,0,0,0,0,0,0.0,93,1
691,referral,cautious,T3+,9086.32,4,0,1,0,0,0.0,213,0
692,paid_search,balanced,T3+,29776.86,3,2,0,0,0,0.0,84,1
693,paid_search,cautious,T2,13524.9,5,0,0,0,0,0.0,133,1
694,organic,cautious,T2,34023.42,11,1,6,2,0,13450.69,25,0
695,referral,aggressive,T2,12026.64,5,1,2,0,0,0.0,16,1
696,referral,cautious,T3+,1921.16,1,1,0,0,0,0.0,89,1
697,bank_partner,cautious,T3+,51113.74,8,5,5,3,2,23610.03,52,0
698,organic,balanced,T1,12695.7,0,0,0,0,0,0.0,111,0
700,referral,cautious,T2,2897.83,3,0,0,0,0,0.0,268,1
702,social,balanced,T2,21342.19,2,1,1,0,0,0.0,74,1
704,paid_search,balanced,T3+,4856.03,3,0,1,0,0,0.0,123,1
705,social,cautious,T2,10210.2,2,0,1,0,0,0.0,184,1
706,organic,balanced,T1,14048.51,2,0,1,0,0,0.0,105,1
708,organic,aggressive,T1,30669.12,1,0,1,0,0,0.0,124,1
709,paid_search,balanced,T2,3439.85,2,0,0,0,0,0.0,125,1
710,social,cautious,T2,62401.75,2,2,0,0,0,0.0,71,0
711,organic,balanced,T3+,17881.79,5,2,2,0,0,0.0,67,0
712,bank_partner,cautious,T1,1750.62,0,0,0,0,0,0.0,270,1
713,paid_search,cautious,T1,10692.54,2,0,1,0,0,0.0,252,1
714,paid_search,aggressive,T3+,4204.88,1,0,0,0,0,0.0,239,1
715,organic,aggressive,T2,1072.77,2,0,1,0,0,0.0,259,1
716,referral,cautious,T2,13050.39,4,1,0,0,0,0.0,21,0
717,bank_partner,cautious,T1,54593.72,1,0,1,0,0,0.0,263,1
718,paid_search,cautious,T2,3363.15,5,0,3,0,0,0.0,235,1
719,organic,balanced,T2,2432.97,4,1,2,1,0,347.87,20,1
720,bank_partner,balanced,T1,19102.63,5,0,3,3,1,10522.449999999999,104,1
721,paid_search,balanced,T1,16279.55,1,0,1,0,0,0.0,159,1
722,bank_partner,balanced,T3+,19483.07,8,3,5,1,0,2538.81,2,1
723,paid_search,aggressive,T3+,15340.75,2,0,0,0,0,0.0,110,1
724,paid_search,cautious,T3+,14423.04,10,6,6,3,1,7771.61,33,1
725,organic,balanced,T3+,13527.03,2,0,1,0,0,0.0,170,1
727,social,aggressive,T3+,2218.27,10,2,3,1,0,564.32,30,1
728,organic,balanced,T1,21047.86,4,0,4,0,0,0.0,130,0
729,organic,balanced,T3+,21172.07,6,2,2,0,0,0.0,64,0
730,social,balanced,T2,3180.17,4,0,0,0,0,0.0,167,0
732,social,aggressive,T2,43046.66,2,0,0,0,0,0.0,218,1
734,organic,balanced,T1,1165.31,3,1,1,0,0,0.0,81,1
736,paid_search,aggressive,T2,14522.0,1,0,1,0,0,0.0,128,1
737,bank_partner,balanced,T1,16804.5,5,0,2,0,0,0.0,126,0
738,bank_partner,balanced,T2,8206.98,3,0,2,0,0,0.0,110,0
739,bank_partner,balanced,T3+,36208.52,1,1,0,0,0,0.0,73,1
741,paid_search,balanced,T1,23557.74,9,2,5,2,0,4133.47,13,1
742,social,aggressive,T1,4903.52,0,0,0,0,0,0.0,341,1
743,referral,balanced,T1,16934.66,8,0,4,3,0,6130.77,178,1
744,organic,balanced,T1,11384.76,0,0,0,0,0,0.0,127,1
745,bank_partner,cautious,T1,37897.41,1,0,1,0,0,0.0,136,1
746,bank_partner,balanced,T1,3619.38,0,0,0,0,0,0.0,151,1
747,social,balanced,T2,3833.12,1,0,0,0,0,0.0,332,1
748,referral,balanced,T3+,15650.4,1,0,0,0,0,0.0,344,0
749,social,cautious,T1,12618.43,7,1,4,2,0,6453.99,26,1
750,paid_search,cautious,T2,39707.54,1,0,0,0,0,0.0,130,0
751,paid_search,balanced,T3+,23572.19,3,0,1,0,0,0.0,255,1
753,bank_partner,cautious,T2,41502.74,3,0,1,0,0,0.0,211,1
755,bank_partner,cautious,T2,7711.42,4,0,3,0,0,0.0,153,1
756,social,aggressive,T1,3858.41,1,0,1,0,0,0.0,163,0
757,paid_search,aggressive,T1,9737.56,1,0,0,0,0,0.0,343,1
758,organic,cautious,T3+,7155.81,1,1,0,0,0,0.0,86,1
759,social,balanced,T2,9756.21,1,0,1,0,0,0.0,140,1
760,social,balanced,T2,22425.04,0,0,0,0,0,0.0,275,1
761,organic,cautious,T2,28275.07,3,0,2,0,0,0.0,139,1
762,bank_partner,balanced,T1,6262.89,4,0,2,0,0,0.0,195,1
764,organic,balanced,T3+,1312.62,4,1,1,0,0,0.0,35,1
765,organic,cautious,T3+,17220.16,4,1,2,0,0,0.0,81,1
766,referral,balanced,T3+,16990.93,2,0,1,0,0,0.0,278,1
767,referral,balanced,T3+,12977.24,4,0,1,0,0,0.0,190,1
768,paid_search,balanced,T2,15023.11,4,2,1,0,0,0.0,36,0
769,organic,aggressive,T2,4241.57,1,0,1,0,0,0.0,274,1
770,paid_search,balanced,T3+,13608.05,3,0,2,0,0,0.0,223,1
771,paid_search,cautious,T1,1145.38,0,0,0,0,0,0.0,309,1
772,paid_search,aggressive,T3+,15558.48,1,1,0,0,0,0.0,29,1
774,organic,balanced,T2,18915.03,3,0,1,0,0,0.0,126,1
776,referral,cautious,T3+,18648.44,3,1,1,0,0,0.0,73,1
779,bank_partner,balanced,T3+,5179.9,1,0,0,0,0,0.0,328,1
780,paid_search,cautious,T2,4269.49,8,2,4,0,0,0.0,12,1
781,organic,balanced,T1,8347.73,2,0,1,0,0,0.0,145,1
783,referral,balanced,T2,5571.89,3,1,2,0,0,0.0,50,0
784,paid_search,cautious,T1,13365.58,5,3,2,0,0,0.0,30,1
785,referral,balanced,T1,16746.93,5,1,2,0,0,0.0,5,1
786,organic,balanced,T3+,3491.76,1,0,0,0,0,0.0,92,0
787,organic,balanced,T1,1530.65,1,0,0,0,0,0.0,154,1
788,referral,balanced,T1,4231.22,3,2,1,0,0,0.0,6,1
789,organic,aggressive,T2,15173.92,2,0,1,0,0,0.0,134,1
790,bank_partner,balanced,T1,16010.01,6,0,3,0,0,0.0,173,1
791,social,aggressive,T2,29557.56,1,0,1,0,0,0.0,107,1
792,organic,balanced,T2,30888.8,0,0,0,0,0,0.0,286,1
794,social,aggressive,T3+,42970.39,3,1,0,0,0,0.0,13,1
795,organic,balanced,T1,46444.08,2,0,0,0,0,0.0,137,1
796,organic,cautious,T2,71643.36,0,0,0,0,0,0.0,311,1
798,social,balanced,T1,3089.73,2,2,1,0,0,0.0,82,0
799,social,balanced,T1,11575.76,0,0,0,0,0,0.0,150,1
801,social,balanced,T2,1163.76,4,1,0,0,0,0.0,14,1
802,paid_search,balanced,T1,7521.76,4,0,4,0,0,0.0,218,1
803,paid_search,balanced,T1,3901.51,1,1,0,0,0,0.0,20,1
806,paid_search,cautious,T3+,38934.84,2,0,0,0,0,0.0,196,1
808,social,cautious,T3+,9493.0,3,0,1,0,0,0.0,196,1
809,organic,cautious,T2,12103.21,2,0,0,0,0,0.0,191,1
810,organic,balanced,T1,754.7,4,0,2,0,0,0.0,250,1
811,organic,cautious,T1,2629.33,1,1,0,0,0,0.0,81,1
812,social,balanced,T3+,86243.18,2,0,1,0,0,0.0,119,1
813,social,aggressive,T3+,38417.69,4,0,0,0,0,0.0,196,1
814,paid_search,cautious,T3+,7619.66,3,3,1,0,0,0.0,46,0
815,organic,aggressive,T1,46911.88,4,1,2,0,0,0.0,76,1
816,social,cautious,T1,2631.75,9,5,5,1,0,258.19,24,0
819,organic,balanced,T1,10549.57,4,1,2,0,0,0.0,88,0
820,referral,cautious,T3+,33818.42,11,10,6,2,2,14438.810000000001,6,0
821,social,cautious,T3+,1858.47,1,0,0,0,0,0.0,207,1
822,bank_partner,balanced,T2,1606.35,0,0,0,0,0,0.0,237,1
823,bank_partner,aggressive,T3+,994.48,4,1,2,4,2,586.79,7,1
824,referral,aggressive,T2,3563.88,4,1,2,0,0,0.0,56,0
826,referral,cautious,T1,5548.46,3,0,1,0,0,0.0,176,1
828,organic,aggressive,T1,3196.75,5,2,2,0,0,0.0,19,0
830,bank_partner,aggressive,T3+,751.38,4,2,1,0,0,0.0,64,1
831,referral,cautious,T2,13030.92,2,0,0,0,0,0.0,122,0
832,organic,balanced,T1,3928.87,3,0,1,0,0,0.0,173,1
833,referral,balanced,T2,30936.17,6,1,3,0,0,0.0,37,1
834,organic,balanced,T3+,8575.3,4,0,1,0,0,0.0,111,0
836,organic,balanced,T1,31793.68,3,1,0,0,0,0.0,61,1
837,social,balanced,T2,6551.49,1,0,0,0,0,0.0,150,1
838,organic,balanced,T2,67664.59,6,1,1,2,1,29807.65,4,0
839,organic,balanced,T1,3398.37,2,0,1,0,0,0.0,286,1
840,bank_partner,balanced,T3+,12216.89,1,0,0,0,0,0.0,250,0
842,organic,balanced,T1,5016.15,2,1,0,0,0,0.0,63,1
843,paid_search,balanced,T1,1127.55,1,0,0,0,0,0.0,353,1
844,bank_partner,cautious,T3+,14211.79,6,1,1,0,0,0.0,24,1
845,organic,cautious,T3+,10194.08,3,0,0,0,0,0.0,110,1
847,organic,cautious,T3+,2110.19,1,0,1,0,0,0.0,133,1
848,social,balanced,T2,2595.39,4,0,1,0,0,0.0,229,0
849,organic,aggressive,T1,69916.29,1,1,1,0,0,0.0,37,1
850,bank_partner,aggressive,T1,4192.17,6,1,2,0,0,0.0,15,0
851,bank_partner,balanced,T2,20427.16,2,0,0,0,0,0.0,246,1
852,social,balanced,T1,1688.97,2,0,1,0,0,0.0,209,1
853,organic,balanced,T2,28179.31,12,1,7,2,0,16816.98,56,0
855,paid_search,balanced,T3+,3551.91,4,1,1,0,0,0.0,45,1
857,paid_search,cautious,T3+,14441.53,3,0,0,0,0,0.0,110,1
859,referral,cautious,T3+,14937.7,4,1,1,0,0,0.0,51,0
860,paid_search,cautious,T2,3726.86,1,0,0,0,0,0.0,212,1
862,social,cautious,T3+,2561.54,2,1,1,0,0,0.0,15,1
863,social,cautious,T3+,1711.05,2,1,0,0,0,0.0,14,1
864,organic,cautious,T3+,36476.58,2,1,2,0,0,0.0,4,1
865,paid_search,balanced,T2,45904.03,1,1,0,0,0,0.0,37,0
866,social,cautious,T1,25942.85,2,0,0,0,0,0.0,207,1
869,paid_search,cautious,T3+,11537.91,2,1,1,0,0,0.0,75,1
870,paid_search,balanced,T3+,2793.71,5,1,2,0,0,0.0,90,1
871,social,cautious,T3+,3846.12,1,0,0,0,0,0.0,162,0
872,bank_partner,aggressive,T3+,4151.24,9,6,2,0,0,0.0,20,1
876,organic,aggressive,T3+,5370.69,3,1,1,0,0,0.0,42,1
878,organic,cautious,T3+,23423.25,4,0,3,2,0,10456.05,218,1
879,bank_partner,balanced,T3+,25088.14,1,0,1,0,0,0.0,214,1
880,organic,cautious,T3+,5588.76,1,0,0,0,0,0.0,231,0
881,paid_search,cautious,T1,7110.19,3,1,1,0,0,0.0,66,1
883,paid_search,aggressive,T3+,14463.17,2,0,0,0,0,0.0,123,1
884,referral,balanced,T1,14283.39,15,14,8,2,2,2641.88,12,0
885,organic,balanced,T3+,31199.19,3,0,0,0,0,0.0,164,0
886,social,aggressive,T3+,4123.57,5,0,2,0,0,0.0,133,1
888,social,cautious,T2,5666.47,2,0,0,0,0,0.0,164,1
889,social,aggressive,T3+,9383.04,6,4,2,0,0,0.0,37,1
890,bank_partner,cautious,T3+,22280.7,6,0,1,0,0,0.0,133,0
891,organic,aggressive,T3+,2236.18,3,1,2,0,0,0.0,12,1
892,paid_search,cautious,T1,43106.26,8,2,2,0,0,0.0,34,1
893,referral,balanced,T2,2447.84,1,1,1,0,0,0.0,65,1
894,paid_search,balanced,T3+,1961.04,3,0,0,0,0,0.0,248,1
895,organic,balanced,T2,5894.86,15,0,7,3,0,2794.56,148,1
898,social,balanced,T1,5536.59,4,0,3,0,0,0.0,215,0
902,social,cautious,T1,26779.09,0,0,0,0,0,0.0,263,1
904,paid_search,balanced,T3+,3271.82,8,1,2,0,0,0.0,11,1
905,paid_search,balanced,T3+,14130.77,2,0,1,0,0,0.0,105,1
906,referral,balanced,T2,19719.9,5,2,3,2,2,9213.49,10,0
907,paid_search,balanced,T1,872.97,2,0,2,0,0,0.0,188,1
908,organic,balanced,T2,10453.38,5,1,2,0,0,0.0,52,1
909,social,aggressive,T1,20241.93,3,0,0,0,0,0.0,221,1
910,paid_search,balanced,T1,1428.98,3,0,1,0,0,0.0,146,1
911,referral,aggressive,T1,11572.15,1,1,0,0,0,0.0,86,0
912,bank_partner,cautious,T2,21993.32,3,2,1,0,0,0.0,31,0
913,organic,balanced,T1,11595.59,0,0,0,0,0,0.0,330,1
914,social,cautious,T2,66333.1,3,0,0,0,0,0.0,320,1
915,referral,cautious,T3+,15229.4,1,1,0,0,0,0.0,60,0
917,organic,aggressive,T2,4029.73,2,1,0,0,0,0.0,26,1
919,paid_search,balanced,T1,11010.33,8,0,2,0,0,0.0,139,1
920,organic,cautious,T2,4969.72,4,1,0,0,0,0.0,15,1
923,organic,cautious,T3+,1332.12,2,0,0,0,0,0.0,284,0
924,referral,cautious,T1,640.41,1,0,0,0,0,0.0,171,0
925,organic,balanced,T1,9430.89,4,1,2,0,0,0.0,68,1
926,bank_partner,cautious,T3+,5363.53,2,1,1,0,0,0.0,8,1
927,paid_search,aggressive,T3+,10657.53,8,1,5,0,0,0.0,18,1
929,organic,cautious,T1,2157.55,6,1,1,0,0,0.0,77,1
931,referral,cautious,T2,5327.93,2,0,0,0,0,0.0,116,1
932,bank_partner,aggressive,T3+,35358.28,2,0,0,0,0,0.0,149,1
933,bank_partner,cautious,T3+,8249.81,1,0,0,0,0,0.0,121,1
934,organic,aggressive,T1,22892.19,2,1,1,0,0,0.0,73,0
935,organic,balanced,T1,7441.22,2,0,0,0,0,0.0,257,1
936,bank_partner,cautious,T2,1302.92,1,0,0,0,0,0.0,187,1
937,social,aggressive,T2,9403.34,2,0,1,0,0,0.0,166,1
938,paid_search,balanced,T1,14129.17,3,0,1,0,0,0.0,107,1
939,paid_search,cautious,T3+,34489.1,1,1,0,0,0,0.0,18,0
941,referral,balanced,T2,4163.85,1,0,0,0,0,0.0,216,1
943,paid_search,cautious,T1,37084.84,2,0,1,0,0,0.0,325,1
945,organic,cautious,T3+,4341.25,1,0,1,0,0,0.0,343,0
946,organic,cautious,T3+,1706.57,6,2,3,0,0,0.0,28,1
949,social,balanced,T2,8507.99,2,0,1,0,0,0.0,137,1
950,organic,balanced,T1,12838.87,3,0,3,0,0,0.0,213,1
951,organic,balanced,T1,12346.46,3,2,1,0,0,0.0,12,1
953,organic,balanced,T2,15543.56,1,0,1,0,0,0.0,128,0
954,organic,aggressive,T3+,7155.9,4,3,1,0,0,0.0,6,1
956,social,balanced,T2,3719.38,2,0,0,0,0,0.0,107,0
958,paid_search,cautious,T2,13498.97,11,2,6,2,0,2905.76,20,1
959,organic,cautious,T1,5201.89,2,0,0,0,0,0.0,234,1
960,social,balanced,T1,3816.31,2,0,1,0,0,0.0,218,1
962,paid_search,balanced,T3+,9761.4,4,3,1,0,0,0.0,48,1
963,paid_search,cautious,T1,11020.59,4,0,1,0,0,0.0,102,0
965,social,balanced,T3+,7256.73,1,0,0,0,0,0.0,198,1
966,social,cautious,T1,15699.54,5,0,1,0,0,0.0,133,1
968,bank_partner,aggressive,T2,93829.67,8,0,2,0,0,0.0,183,1
969,organic,balanced,T2,5480.17,3,2,0,0,0,0.0,72,0
970,bank_partner,balanced,T2,3729.29,2,0,1,0,0,0.0,104,1
971,paid_search,balanced,T2,15493.73,3,2,1,0,0,0.0,72,0
972,bank_partner,cautious,T1,20441.64,4,0,0,0,0,0.0,234,1
973,social,aggressive,T1,14613.3,0,0,0,0,0,0.0,218,1
974,organic,aggressive,T2,3205.41,2,1,0,0,0,0.0,46,1
975,social,cautious,T1,3969.59,4,0,2,0,0,0.0,107,1
976,paid_search,cautious,T3+,9140.25,4,3,1,0,0,0.0,14,0
977,paid_search,cautious,T1,3226.56,3,1,2,0,0,0.0,56,1
978,paid_search,balanced,T2,2983.59,1,0,1,0,0,0.0,245,1
979,referral,cautious,T2,2391.74,0,0,0,0,0,0.0,94,1
981,paid_search,aggressive,T3+,10999.75,13,2,8,4,0,8730.06,26,1
982,organic,cautious,T3+,9700.51,8,3,3,0,0,0.0,6,0
983,organic,balanced,T1,23679.75,3,0,1,0,0,0.0,216,1
984,organic,balanced,T3+,11914.25,2,1,0,0,0,0.0,22,1
985,organic,aggressive,T1,638.92,3,0,1,0,0,0.0,163,1
987,paid_search,cautious,T1,27418.72,7,1,2,0,0,0.0,22,1
988,organic,balanced,T3+,9780.68,4,0,0,0,0,0.0,218,1
989,social,cautious,T1,184356.46,2,0,1,0,0,0.0,240,1
991,social,balanced,T3+,18221.53,8,3,0,0,0,0.0,27,0
992,social,aggressive,T3+,7028.07,2,2,0,0,0,0.0,38,0
993,referral,balanced,T3+,3956.17,0,0,0,0,0,0.0,235,1
994,paid_search,cautious,T1,16946.62,2,1,1,0,0,0.0,25,1
995,paid_search,cautious,T3+,3091.06,3,0,2,0,0,0.0,152,1
996,referral,aggressive,T2,70375.5,5,3,1,0,0,0.0,41,1
997,bank_partner,balanced,T2,8078.89,3,0,1,0,0,0.0,95,1
