user_id,risk_profile,acquisition_channel,aum,buy_frequency,last_buy_at,aum_quartile,frequency_quartile,strategy_segment
7021,balanced,referral,10599.06,2,2024-09-15 15:00:00,4,2,high_value_at_risk
9747,cautious,paid_search,10579.34,3,2025-03-07 15:00:00,4,4,high_value_active
2581,balanced,paid_search,10568.38,2,2024-08-05 15:00:00,4,2,high_value_at_risk
720,balanced,bank_partner,10522.45,3,2024-11-16 15:00:00,4,3,high_value_at_risk
8152,cautious,paid_search,10486.02,3,2024-09-28 15:00:00,4,4,high_value_at_risk
9535,cautious,organic,10457.06,2,2024-03-03 15:00:00,4,3,high_value_at_risk
878,cautious,organic,10456.05,2,2024-07-22 15:00:00,4,2,high_value_at_risk
8089,aggressive,referral,10450.23,4,2025-03-02 15:00:00,4,4,high_value_active
3953,aggressive,referral,10446.74,2,2025-03-17 15:00:00,4,2,growth_investor
3086,cautious,referral,10435.73,2,2024-11-12 15:00:00,4,2,high_value_at_risk
4793,aggressive,organic,10248.29,3,2024-10-03 15:00:00,4,3,high_value_at_risk
4760,balanced,referral,10239.61,4,2025-03-07 15:00:00,4,4,high_value_active
3670,aggressive,paid_search,10237.78,4,2024-09-13 15:00:00,4,4,high_value_at_risk
10885,balanced,paid_search,10170.37,3,2024-10-30 15:00:00,4,4,high_value_at_risk
4503,cautious,paid_search,10147.8,2,2024-06-03 15:00:00,4,2,high_value_at_risk
4949,aggressive,organic,10141.95,2,2024-12-12 15:00:00,4,2,high_value_at_risk
10484,balanced,paid_search,10110.49,3,2024-06-12 15:00:00,4,4,high_value_at_risk
9297,aggressive,organic,10092.75,4,2025-03-10 15:00:00,4,4,high_value_active
3436,balanced,social,10077.71,6,2025-01-12 15:00:00,4,4,high_value_active
2821,cautious,social,10042.67,2,2024-04-27 15:00:00,4,2,high_value_at_risk
1441,aggressive,social,10038.68,6,2024-12-13 15:00:00,4,4,high_value_at_risk
7637,aggressive,organic,10028.83,2,2024-09-27 15:00:00,4,3,high_value_at_risk
2956,cautious,paid_search,9994.21,5,2025-01-30 15:00:00,4,4,high_value_active
6158,cautious,organic,9936.41,2,2024-12-10 15:00:00,4,2,high_value_at_risk
11759,balanced,referral,9910.31,5,2024-12-16 15:00:00,4,4,high_value_at_risk
8348,balanced,paid_search,9851.5,3,2025-02-07 15:00:00,4,4,high_value_active
599,cautious,referral,9835.47,4,2025-02-01 15:00:00,3,4,growth_investor
11921,balanced,paid_search,9762.37,2,2024-10-17 15:00:00,3,3,high_value_at_risk
4469,balanced,referral,9738.95,3,2024-10-09 15:00:00,3,3,high_value_at_risk
3442,aggressive,social,9720.6,3,2025-02-23 15:00:00,3,3,growth_investor
1164,cautious,bank_partner,9717.08,3,2024-04-23 15:00:00,3,3,high_value_at_risk
11164,balanced,bank_partner,9696.02,2,2024-12-28 15:00:00,3,3,high_value_at_risk
9092,cautious,social,9680.76,3,2024-07-05 15:00:00,3,4,high_value_at_risk
2862,balanced,referral,9639.91,3,2024-07-03 15:00:00,3,3,high_value_at_risk
10523,balanced,referral,9635.19,1,2024-08-07 14:00:00,3,1,high_value_at_risk
1879,cautious,paid_search,9598.32,4,2024-09-04 15:00:00,3,4,high_value_at_risk
5998,cautious,social,9558.16,3,2024-10-12 15:00:00,3,4,high_value_at_risk
8162,cautious,organic,9545.94,3,2024-09-13 15:00:00,3,4,high_value_at_risk
2558,aggressive,organic,9542.91,2,2025-02-07 15:00:00,3,2,growth_investor
8355,balanced,social,9531.15,1,2024-08-13 14:00:00,3,1,high_value_at_risk
5574,balanced,bank_partner,9515.51,2,2024-07-13 15:00:00,3,2,high_value_at_risk
8678,cautious,referral,9504.42,2,2024-06-29 15:00:00,3,3,high_value_at_risk
10997,balanced,referral,9477.22,3,2025-03-07 15:00:00,3,4,growth_investor
4952,balanced,organic,9438.04,2,2024-04-10 15:00:00,3,2,high_value_at_risk
4358,balanced,referral,9425.0,2,2025-02-06 15:00:00,3,2,growth_investor
2216,balanced,paid_search,9396.7,1,2024-09-21 14:00:00,3,1,high_value_at_risk
7711,balanced,bank_partner,9374.4,4,2025-01-15 15:00:00,3,4,growth_investor
9035,cautious,organic,9373.16,3,2025-03-03 15:00:00,3,4,growth_investor
65,balanced,organic,9344.85,4,2024-08-06 15:00:00,3,4,high_value_at_risk
7759,balanced,organic,9333.14,3,2025-02-23 15:00:00,3,4,growth_investor
4861,cautious,referral,9318.61,1,2024-09-07 14:00:00,3,1,high_value_at_risk
897,balanced,organic,9300.73,2,2025-02-23 15:00:00,3,2,growth_investor
6202,balanced,referral,9282.14,1,2024-05-04 14:00:00,3,1,high_value_at_risk
8052,cautious,bank_partner,9265.3,2,2024-10-13 15:00:00,3,3,high_value_at_risk
6178,cautious,referral,9265.01,3,2024-10-20 15:00:00,3,4,high_value_at_risk
2578,cautious,paid_search,9260.84,1,2024-07-26 14:00:00,3,1,high_value_at_risk
8437,aggressive,social,9254.78,3,2024-10-13 15:00:00,3,4,high_value_at_risk
9114,cautious,referral,9251.34,3,2024-11-20 15:00:00,3,4,high_value_at_risk
4010,balanced,social,9224.09,3,2024-07-29 15:00:00,3,3,high_value_at_risk
906,balanced,referral,9213.49,2,2024-11-04 15:00:00,3,2,high_value_at_risk
8767,balanced,bank_partner,9192.33,2,2024-04-02 15:00:00,3,3,high_value_at_risk
10297,cautious,bank_partner,9187.3,2,2024-08-21 15:00:00,3,3,high_value_at_risk
5244,balanced,referral,9175.73,3,2024-07-12 15:00:00,3,3,high_value_at_risk
9782,balanced,organic,9174.25,1,2024-03-28 14:00:00,3,1,high_value_at_risk
1381,balanced,social,9113.59,1,2024-05-04 14:00:00,3,1,high_value_at_risk
1336,cautious,social,9076.17,3,2024-08-30 15:00:00,3,3,high_value_at_risk
5668,balanced,referral,9027.0,1,2024-08-27 14:00:00,3,1,high_value_at_risk
5415,aggressive,social,9020.98,3,2024-06-23 15:00:00,3,3,high_value_at_risk
5526,aggressive,bank_partner,8895.77,3,2024-12-12 15:00:00,3,3,high_value_at_risk
7304,aggressive,organic,8883.93,2,2024-07-12 15:00:00,3,3,high_value_at_risk
1947,balanced,organic,8851.14,1,2024-01-22 14:00:00,3,1,high_value_at_risk
9357,balanced,referral,8849.49,2,2024-03-17 15:00:00,3,3,high_value_at_risk
220,aggressive,organic,8846.13,3,2024-09-27 15:00:00,3,3,high_value_at_risk
5545,balanced,organic,8832.97,3,2024-09-08 15:00:00,3,3,high_value_at_risk
9370,balanced,bank_partner,8802.78,1,2024-09-15 14:00:00,3,1,high_value_at_risk
3995,aggressive,organic,8769.04,4,2025-02-28 15:00:00,3,4,growth_investor
3232,cautious,organic,8759.89,3,2024-03-29 15:00:00,3,3,high_value_at_risk
11697,cautious,organic,8732.05,2,2025-01-02 15:00:00,3,3,growth_investor
981,aggressive,paid_search,8730.06,4,2024-08-14 15:00:00,3,4,high_value_at_risk
7801,balanced,bank_partner,8686.86,2,2024-09-06 15:00:00,3,3,high_value_at_risk
6121,aggressive,paid_search,8656.91,1,2024-01-27 14:00:00,3,1,high_value_at_risk
2495,balanced,organic,8638.0,2,2024-09-22 15:00:00,3,2,high_value_at_risk
9212,balanced,organic,8595.55,3,2025-03-06 15:00:00,3,4,growth_investor
2967,balanced,referral,8557.24,1,2024-09-22 14:00:00,3,1,high_value_at_risk
10714,balanced,bank_partner,8553.74,1,2024-06-07 14:00:00,3,2,high_value_at_risk
1916,aggressive,bank_partner,8545.8,2,2024-09-16 15:00:00,3,2,high_value_at_risk
1478,cautious,organic,8517.84,3,2024-12-23 15:00:00,3,3,high_value_at_risk
10459,balanced,bank_partner,8517.82,4,2025-01-03 15:00:00,3,4,growth_investor
9741,cautious,referral,8514.13,4,2024-12-11 15:00:00,3,4,high_value_at_risk
10881,balanced,paid_search,8499.28,3,2024-06-24 15:00:00,3,4,high_value_at_risk
5579,cautious,bank_partner,8469.45,2,2024-06-13 15:00:00,3,2,high_value_at_risk
1083,balanced,organic,8468.15,2,2024-12-23 15:00:00,3,2,high_value_at_risk
1059,cautious,bank_partner,8467.41,1,2024-07-30 14:00:00,3,1,high_value_at_risk
7081,balanced,organic,8426.33,3,2024-11-29 15:00:00,3,4,high_value_at_risk
153,balanced,referral,8395.4,3,2025-01-27 15:00:00,3,3,growth_investor
2801,balanced,paid_search,8387.18,2,2025-01-27 15:00:00,3,2,growth_investor
9329,cautious,paid_search,8361.48,3,2024-12-02 15:00:00,3,4,high_value_at_risk
4690,cautious,organic,8360.57,2,2024-06-25 15:00:00,3,2,high_value_at_risk
4102,cautious,organic,8349.42,2,2024-05-04 15:00:00,3,2,high_value_at_risk
10593,balanced,social,8344.11,6,2024-11-23 15:00:00,3,4,high_value_at_risk
2088,balanced,organic,8314.49,1,2024-06-17 14:00:00,3,1,high_value_at_risk
1426,aggressive,paid_search,8305.7,2,2024-03-19 15:00:00,3,2,high_value_at_risk
11967,balanced,organic,8282.62,1,2024-04-06 14:00:00,3,2,high_value_at_risk
9640,balanced,paid_search,8274.37,2,2025-01-20 15:00:00,3,3,growth_investor
4563,cautious,organic,8260.78,1,2024-11-16 14:00:00,3,1,high_value_at_risk
8989,balanced,referral,8233.2,3,2024-10-27 15:00:00,3,4,high_value_at_risk
5973,cautious,paid_search,8231.74,4,2025-03-27 15:00:00,3,4,growth_investor
4062,cautious,bank_partner,8167.42,1,2024-08-17 14:00:00,3,1,high_value_at_risk
3099,cautious,organic,8165.53,2,2024-08-01 15:00:00,3,2,high_value_at_risk
2560,aggressive,social,8162.84,2,2024-10-25 15:00:00,3,2,high_value_at_risk
11761,balanced,organic,8151.2,2,2024-07-24 15:00:00,3,3,high_value_at_risk
6607,balanced,bank_partner,8138.1,2,2025-02-22 15:00:00,3,2,growth_investor
11057,balanced,organic,8083.05,3,2025-02-10 15:00:00,3,4,growth_investor
1234,balanced,referral,8046.84,2,2024-02-12 15:00:00,3,2,high_value_at_risk
5777,balanced,bank_partner,8046.78,3,2025-02-25 15:00:00,3,4,growth_investor
5586,cautious,paid_search,7999.76,3,2025-01-24 15:00:00,3,3,growth_investor
5447,balanced,referral,7999.3,2,2024-12-31 15:00:00,3,2,growth_investor
2772,balanced,organic,7992.34,3,2024-08-21 15:00:00,3,3,high_value_at_risk
5753,aggressive,bank_partner,7958.15,3,2024-07-13 15:00:00,3,4,high_value_at_risk
524,aggressive,social,7952.8,4,2024-11-09 15:00:00,3,4,high_value_at_risk
7350,aggressive,organic,7949.3,5,2025-01-30 15:00:00,3,4,growth_investor
2327,balanced,referral,7918.77,3,2024-05-19 15:00:00,3,3,high_value_at_risk
8654,cautious,paid_search,7827.31,2,2024-06-04 15:00:00,3,3,high_value_at_risk
9225,balanced,bank_partner,7823.83,2,2025-01-04 15:00:00,3,3,growth_investor
3325,balanced,social,7806.87,2,2024-10-19 15:00:00,3,2,high_value_at_risk
6233,cautious,organic,7799.14,2,2024-04-13 15:00:00,3,2,high_value_at_risk
1001,cautious,bank_partner,7795.36,2,2025-02-14 15:00:00,3,2,growth_investor
10692,balanced,paid_search,7777.41,3,2024-08-27 15:00:00,3,4,high_value_at_risk
724,cautious,paid_search,7771.61,3,2024-11-06 15:00:00,3,3,high_value_at_risk
3985,cautious,referral,7767.45,2,2024-05-09 15:00:00,3,2,high_value_at_risk
1607,balanced,referral,7727.07,3,2024-10-22 15:00:00,3,3,high_value_at_risk
4300,aggressive,organic,7693.1,2,2025-01-17 15:00:00,3,2,growth_investor
490,cautious,organic,7658.49,4,2024-12-21 15:00:00,3,4,high_value_at_risk
10773,cautious,paid_search,7655.14,2,2024-04-29 15:00:00,3,3,high_value_at_risk
5318,balanced,organic,7637.23,2,2024-11-07 15:00:00,3,2,high_value_at_risk
8171,balanced,referral,7616.75,1,2024-11-10 14:00:00,3,1,high_value_at_risk
3134,balanced,organic,7615.78,2,2024-11-28 15:00:00,3,2,high_value_at_risk
4388,balanced,referral,7615.52,2,2024-09-11 15:00:00,3,2,high_value_at_risk
2547,aggressive,paid_search,7588.12,3,2024-05-27 15:00:00,3,3,high_value_at_risk
7747,balanced,paid_search,7561.11,3,2024-12-25 15:00:00,3,4,high_value_at_risk
8228,balanced,social,7545.51,3,2025-03-04 15:00:00,3,4,growth_investor
8352,balanced,social,7538.88,3,2025-03-01 15:00:00,3,4,growth_investor
3664,balanced,organic,7529.06,3,2024-08-02 15:00:00,3,3,high_value_at_risk
9620,cautious,referral,7515.15,3,2024-12-04 15:00:00,3,4,high_value_at_risk
2710,cautious,paid_search,7483.54,2,2025-03-14 15:00:00,3,2,growth_investor
5682,balanced,social,7481.89,1,2025-01-16 14:00:00,3,1,growth_investor
9735,balanced,social,7473.18,2,2024-09-05 15:00:00,3,3,high_value_at_risk
8272,aggressive,paid_search,7473.09,3,2025-01-06 15:00:00,3,4,growth_investor
7169,balanced,bank_partner,7418.19,1,2024-04-03 14:00:00,3,1,high_value_at_risk
9249,cautious,social,7411.77,3,2024-06-30 15:00:00,3,4,high_value_at_risk
8689,aggressive,referral,7400.36,3,2024-12-25 15:00:00,3,4,high_value_at_risk
3085,cautious,bank_partner,7380.49,3,2024-07-28 15:00:00,3,3,high_value_at_risk
4125,balanced,organic,7305.31,3,2024-11-04 15:00:00,3,3,high_value_at_risk
27,cautious,paid_search,7266.38,2,2024-05-06 15:00:00,3,2,high_value_at_risk
10735,balanced,social,7263.58,2,2024-09-20 15:00:00,3,3,high_value_at_risk
8390,cautious,organic,7239.02,2,2024-11-10 15:00:00,3,3,high_value_at_risk
20,balanced,referral,7228.38,2,2024-09-30 15:00:00,3,2,high_value_at_risk
9774,balanced,paid_search,7227.66,1,2024-12-18 14:00:00,3,1,high_value_at_risk
10930,balanced,paid_search,7220.81,1,2024-12-01 14:00:00,3,2,high_value_at_risk
4149,cautious,organic,7190.5,2,2025-02-17 15:00:00,3,2,growth_investor
11934,aggressive,referral,7186.64,2,2024-04-28 15:00:00,3,3,high_value_at_risk
9970,balanced,social,7151.08,1,2025-01-18 14:00:00,3,1,growth_investor
7804,balanced,paid_search,7143.11,1,2025-01-13 14:00:00,3,1,growth_investor
1971,balanced,organic,7141.3,2,2024-10-13 15:00:00,3,2,high_value_at_risk
6897,balanced,bank_partner,7129.71,4,2024-10-30 15:00:00,3,4,high_value_at_risk
10335,balanced,paid_search,7124.17,4,2024-12-10 15:00:00,3,4,high_value_at_risk
7763,balanced,organic,7122.81,2,2024-10-22 15:00:00,3,3,high_value_at_risk
4475,balanced,paid_search,7102.96,2,2024-08-05 15:00:00,3,2,high_value_at_risk
8844,balanced,organic,7070.14,1,2024-09-13 14:00:00,3,1,high_value_at_risk
6381,balanced,organic,7046.31,2,2024-05-12 15:00:00,3,2,high_value_at_risk
2553,cautious,referral,7038.74,2,2024-05-30 15:00:00,3,2,high_value_at_risk
4258,cautious,organic,7027.22,1,2024-08-26 14:00:00,3,1,high_value_at_risk
10590,balanced,referral,7021.38,1,2024-05-19 14:00:00,3,1,high_value_at_risk
5435,balanced,referral,6996.98,1,2024-06-15 14:00:00,3,1,high_value_at_risk
570,cautious,organic,6980.1,2,2024-11-25 15:00:00,3,2,high_value_at_risk
7252,cautious,social,6978.04,3,2025-03-26 15:00:00,3,4,growth_investor
4336,aggressive,referral,6967.1,2,2024-08-06 15:00:00,3,2,high_value_at_risk
2892,aggressive,referral,6957.99,6,2024-12-18 15:00:00,3,4,high_value_at_risk
10652,balanced,organic,6939.65,4,2024-09-17 15:00:00,3,4,high_value_at_risk
10850,aggressive,social,6857.83,2,2024-04-03 15:00:00,3,3,high_value_at_risk
6940,balanced,organic,6796.13,1,2024-07-25 14:00:00,3,1,high_value_at_risk
10409,balanced,social,6758.85,4,2025-02-18 15:00:00,3,4,growth_investor
11692,balanced,referral,6749.73,3,2024-12-17 15:00:00,3,4,high_value_at_risk
10202,aggressive,referral,6742.58,2,2025-02-15 15:00:00,3,3,growth_investor
4077,aggressive,referral,6718.58,2,2024-09-22 15:00:00,3,2,high_value_at_risk
6209,aggressive,organic,6718.28,4,2025-01-31 15:00:00,3,4,growth_investor
3215,aggressive,bank_partner,6710.65,6,2025-02-10 15:00:00,3,4,growth_investor
7964,balanced,social,6663.81,1,2025-01-24 14:00:00,3,1,growth_investor
6185,cautious,social,6646.75,2,2024-09-02 15:00:00,3,2,high_value_at_risk
7593,balanced,bank_partner,6624.8,4,2025-03-15 15:00:00,3,4,growth_investor
3962,cautious,organic,6609.25,3,2025-03-25 15:00:00,3,3,growth_investor
10477,balanced,organic,6608.99,5,2024-08-31 15:00:00,3,4,high_value_at_risk
1118,balanced,paid_search,6598.25,3,2024-09-05 15:00:00,3,3,high_value_at_risk
782,aggressive,social,6586.93,3,2025-03-04 15:00:00,3,3,growth_investor
9180,cautious,organic,6565.49,1,2024-08-20 14:00:00,3,1,high_value_at_risk
2147,balanced,organic,6551.26,1,2024-06-17 14:00:00,3,1,high_value_at_risk
2153,balanced,social,6534.0,4,2025-01-02 15:00:00,3,4,growth_investor
6087,balanced,referral,6515.18,1,2024-04-27 14:00:00,3,1,high_value_at_risk
336,cautious,bank_partner,6472.95,2,2025-03-06 15:00:00,3,2,growth_investor
7459,balanced,paid_search,6467.56,2,2024-07-13 15:00:00,3,3,high_value_at_risk
749,cautious,social,6453.99,2,2024-06-23 15:00:00,3,2,high_value_at_risk
8883,aggressive,paid_search,6439.06,4,2024-05-24 15:00:00,3,4,high_value_at_risk
8050,aggressive,organic,6418.33,2,2024-04-22 15:00:00,3,3,high_value_at_risk
2314,balanced,bank_partner,6385.3,3,2024-09-19 15:00:00,3,3,high_value_at_risk
9919,balanced,bank_partner,6372.17,1,2024-11-15 14:00:00,3,1,high_value_at_risk
242,balanced,organic,6371.35,1,2024-02-27 14:00:00,3,1,high_value_at_risk
3893,cautious,organic,6311.24,3,2024-09-02 15:00:00,3,3,high_value_at_risk
3998,balanced,social,6306.58,1,2024-09-11 14:00:00,3,1,high_value_at_risk
4303,aggressive,referral,6290.63,3,2024-09-04 15:00:00,3,3,high_value_at_risk
329,cautious,referral,6288.25,1,2024-12-19 14:00:00,3,1,high_value_at_risk
10322,balanced,bank_partner,6271.61,3,2024-05-11 15:00:00,3,4,high_value_at_risk
3378,balanced,organic,6248.92,2,2024-10-07 15:00:00,3,2,high_value_at_risk
10324,cautious,referral,6246.78,5,2024-09-04 15:00:00,3,4,high_value_at_risk
7706,cautious,social,6246.21,5,2024-12-02 15:00:00,3,4,high_value_at_risk
8005,aggressive,referral,6234.46,5,2024-09-11 15:00:00,3,4,high_value_at_risk
6816,balanced,referral,6184.52,2,2024-10-12 15:00:00,3,2,high_value_at_risk
3588,balanced,paid_search,6179.94,3,2025-03-20 15:00:00,3,3,growth_investor
743,balanced,referral,6130.77,3,2024-06-05 15:00:00,3,3,high_value_at_risk
8025,aggressive,organic,6116.14,2,2024-04-30 15:00:00,3,3,high_value_at_risk
6139,balanced,paid_search,6074.9,4,2024-10-12 15:00:00,3,4,high_value_at_risk
940,balanced,organic,6072.76,2,2025-03-06 15:00:00,3,2,growth_investor
6900,aggressive,organic,6069.99,4,2024-11-25 15:00:00,3,4,high_value_at_risk
7656,cautious,organic,6048.14,1,2024-02-18 14:00:00,3,1,high_value_at_risk
3847,balanced,paid_search,6042.69,2,2025-02-07 15:00:00,3,2,growth_investor
1403,aggressive,social,6025.44,4,2025-01-21 15:00:00,3,4,growth_investor
6396,cautious,paid_search,5978.15,1,2024-11-16 14:00:00,3,1,high_value_at_risk
10515,cautious,organic,5953.23,3,2024-07-03 15:00:00,3,4,high_value_at_risk
1022,cautious,social,5945.98,3,2024-11-06 15:00:00,3,3,high_value_at_risk
5488,aggressive,organic,5908.8,3,2024-10-23 15:00:00,3,3,high_value_at_risk
916,aggressive,organic,5902.28,3,2025-01-07 15:00:00,3,3,growth_investor
5285,aggressive,referral,5876.82,3,2024-04-08 15:00:00,3,3,high_value_at_risk
8133,cautious,bank_partner,5846.95,1,2024-04-06 14:00:00,3,1,high_value_at_risk
5544,balanced,organic,5844.22,2,2024-05-22 15:00:00,3,2,high_value_at_risk
6273,balanced,paid_search,5833.29,3,2024-10-16 15:00:00,3,4,high_value_at_risk
5805,cautious,bank_partner,5824.95,2,2024-04-07 15:00:00,3,2,high_value_at_risk
10086,balanced,referral,5815.69,2,2025-02-28 15:00:00,3,3,growth_investor
1079,cautious,bank_partner,5801.31,2,2024-08-26 15:00:00,3,2,high_value_at_risk
11339,balanced,paid_search,5799.95,3,2025-03-20 15:00:00,3,4,growth_investor
6693,balanced,referral,5796.6,2,2024-02-23 15:00:00,3,2,high_value_at_risk
3520,cautious,bank_partner,5751.76,1,2024-07-07 14:00:00,3,1,high_value_at_risk
11236,balanced,organic,5744.32,3,2024-11-23 15:00:00,3,4,high_value_at_risk
6000,balanced,paid_search,5721.05,1,2024-11-12 14:00:00,3,1,high_value_at_risk
7915,balanced,bank_partner,5719.1,2,2024-09-18 15:00:00,3,3,high_value_at_risk
591,aggressive,organic,5679.2,3,2024-08-08 15:00:00,3,3,high_value_at_risk
7511,aggressive,paid_search,5652.84,2,2025-02-13 15:00:00,3,3,growth_investor
5836,balanced,bank_partner,5652.43,2,2024-07-01 15:00:00,3,2,high_value_at_risk
8611,cautious,bank_partner,5643.97,2,2024-06-22 15:00:00,3,3,high_value_at_risk
9668,balanced,social,5611.87,4,2024-12-12 15:00:00,3,4,high_value_at_risk
2599,cautious,referral,5606.88,3,2024-10-18 15:00:00,3,3,high_value_at_risk
8739,cautious,bank_partner,5596.91,1,2024-07-19 14:00:00,3,1,high_value_at_risk
7325,balanced,paid_search,5592.29,1,2024-06-12 14:00:00,3,1,high_value_at_risk
6524,balanced,bank_partner,5574.6,3,2024-12-06 15:00:00,3,4,high_value_at_risk
6259,cautious,social,5557.8,3,2025-02-06 15:00:00,3,4,growth_investor
5584,balanced,organic,5550.54,2,2024-06-24 15:00:00,3,2,high_value_at_risk
1284,balanced,bank_partner,5528.87,1,2024-09-03 14:00:00,3,1,high_value_at_risk
8251,balanced,social,5521.65,2,2024-09-13 15:00:00,3,3,high_value_at_risk
7415,aggressive,paid_search,5490.22,3,2024-11-28 15:00:00,3,4,high_value_at_risk
9221,aggressive,organic,5488.87,2,2024-09-09 15:00:00,3,3,high_value_at_risk
38,cautious,organic,5464.83,3,2025-01-25 15:00:00,3,3,growth_investor
3462,aggressive,paid_search,5460.73,1,2024-04-16 14:00:00,3,1,high_value_at_risk
