user_id,registered_at,acquisition_channel,risk_profile,account_opened_at,first_buy_at,buy_count,last_visit_at,days_since_last_visit,lifecycle_stage
276,2024-08-11 00:00:00,social,balanced,,,0,2024-09-06 13:00:00,205,dormant
277,2024-06-19 00:00:00,paid_search,balanced,2024-06-27 10:00:00,,0,2024-10-29 07:00:00,152,dormant
278,2024-01-31 00:00:00,referral,balanced,,,0,2024-05-07 20:00:00,327,dormant
279,2024-09-22 00:00:00,bank_partner,cautious,,,0,2025-03-23 19:00:00,7,registered_only
280,2024-01-03 00:00:00,referral,aggressive,2024-01-08 10:00:00,,0,2024-10-10 17:00:00,171,dormant
281,2024-01-17 00:00:00,social,cautious,,,0,2024-08-19 19:00:00,223,dormant
282,2024-09-16 00:00:00,organic,aggressive,,,0,2024-11-12 12:00:00,138,dormant
283,2024-06-27 00:00:00,referral,balanced,,,0,2024-07-19 11:00:00,254,dormant
284,2024-08-29 00:00:00,paid_search,balanced,2024-09-04 10:00:00,2024-09-22 14:00:00,1,2025-02-14 15:00:00,44,first_invest_active
285,2024-01-10 00:00:00,bank_partner,cautious,,,0,2024-09-28 07:00:00,183,dormant
286,2024-05-14 00:00:00,organic,balanced,,,0,2025-02-01 15:00:00,57,registered_only
287,2024-03-17 00:00:00,organic,balanced,,,0,2024-06-08 09:00:00,295,dormant
288,2024-08-27 00:00:00,referral,cautious,,,0,2024-09-16 12:00:00,195,dormant
289,2024-05-28 00:00:00,social,cautious,,,0,2024-07-24 12:00:00,249,dormant
290,2024-05-14 00:00:00,organic,balanced,2024-05-21 10:00:00,,0,2025-02-11 20:00:00,47,opened_not_invested
291,2024-07-02 00:00:00,referral,balanced,2024-07-08 10:00:00,,0,2025-02-01 07:00:00,57,opened_not_invested
292,2024-07-17 00:00:00,organic,cautious,,,0,2025-01-23 13:00:00,66,dormant
293,2024-11-30 00:00:00,paid_search,cautious,,,0,2024-12-14 10:00:00,106,dormant
294,2024-07-04 00:00:00,referral,cautious,,,0,2024-09-26 18:00:00,185,dormant
295,2024-06-30 00:00:00,social,cautious,2024-07-08 10:00:00,2024-07-17 14:00:00,1,2024-12-11 19:00:00,109,dormant
296,2024-01-09 00:00:00,social,aggressive,,,0,2024-05-13 07:00:00,321,dormant
297,2024-09-29 00:00:00,organic,cautious,2024-10-02 10:00:00,2024-10-25 14:00:00,3,2025-01-28 14:00:00,61,dormant
298,2024-03-24 00:00:00,organic,aggressive,,,0,2024-07-06 15:00:00,267,dormant
299,2024-09-06 00:00:00,organic,balanced,,,0,,206,dormant
300,2024-05-18 00:00:00,organic,balanced,,,0,,317,dormant
301,2024-03-08 00:00:00,organic,cautious,,,0,2024-11-20 19:00:00,130,dormant
302,2024-12-03 00:00:00,organic,aggressive,,,0,2025-03-31 14:00:00,0,registered_only
303,2024-03-29 00:00:00,organic,balanced,,,0,2024-08-02 10:00:00,240,dormant
304,2024-11-25 00:00:00,bank_partner,balanced,2024-11-30 10:00:00,2025-01-07 14:00:00,1,2025-03-31 15:00:00,0,first_invest_active
305,2024-05-31 00:00:00,referral,aggressive,,,0,2024-06-21 11:00:00,282,dormant
306,2024-06-03 00:00:00,paid_search,balanced,,,0,2024-09-17 12:00:00,194,dormant
307,2024-07-25 00:00:00,referral,balanced,2024-07-27 10:00:00,,0,2025-02-18 08:00:00,40,opened_not_invested
308,2024-08-23 00:00:00,organic,aggressive,2024-08-25 10:00:00,,0,2025-03-10 12:00:00,20,opened_not_invested
309,2024-09-26 00:00:00,paid_search,cautious,,,0,2024-10-08 20:00:00,173,dormant
310,2024-02-26 00:00:00,referral,cautious,2024-03-01 10:00:00,2024-03-08 14:00:00,3,2024-09-16 19:00:00,195,dormant
311,2024-02-24 00:00:00,organic,balanced,,,0,2024-08-09 18:00:00,233,dormant
312,2024-12-11 00:00:00,social,cautious,2024-12-18 10:00:00,,0,2025-03-31 08:00:00,0,opened_not_invested
313,2024-10-11 00:00:00,referral,aggressive,,,0,2024-10-26 16:00:00,155,dormant
314,2024-07-19 00:00:00,organic,balanced,2024-07-22 10:00:00,,0,2025-01-21 19:00:00,68,dormant
315,2024-09-24 00:00:00,organic,aggressive,,,0,2025-01-28 12:00:00,61,dormant
316,2024-08-03 00:00:00,bank_partner,balanced,,,0,2025-02-14 11:00:00,44,registered_only
317,2024-05-03 00:00:00,paid_search,cautious,2024-05-07 10:00:00,,0,2025-01-23 09:00:00,66,dormant
318,2024-04-26 00:00:00,organic,cautious,,,0,2024-07-15 18:00:00,258,dormant
319,2024-07-20 00:00:00,organic,cautious,2024-07-24 10:00:00,2024-08-18 14:00:00,2,2025-01-13 07:00:00,76,dormant
320,2024-04-30 00:00:00,organic,cautious,2024-05-08 10:00:00,,0,2024-11-10 17:00:00,140,dormant
321,2024-09-15 00:00:00,paid_search,balanced,2024-09-19 10:00:00,,0,2024-12-20 09:00:00,100,dormant
322,2024-02-03 00:00:00,referral,cautious,2024-02-09 10:00:00,,0,2024-03-04 17:00:00,391,dormant
323,2024-05-11 00:00:00,paid_search,balanced,,,0,2024-11-14 12:00:00,136,dormant
324,2024-06-27 00:00:00,bank_partner,balanced,,,0,2024-09-02 22:00:00,209,dormant
325,2024-07-17 00:00:00,bank_partner,cautious,2024-07-28 10:00:00,,0,2025-03-04 10:00:00,26,opened_not_invested
326,2024-04-19 00:00:00,organic,cautious,,,0,,346,dormant
327,2024-10-11 00:00:00,bank_partner,cautious,2024-10-19 10:00:00,,0,2025-02-15 21:00:00,43,opened_not_invested
328,2024-10-08 00:00:00,social,balanced,,,0,2024-11-11 17:00:00,139,dormant
329,2024-11-12 00:00:00,referral,cautious,2024-11-13 10:00:00,2024-12-19 14:00:00,1,2024-11-29 15:00:00,121,dormant
330,2024-08-20 00:00:00,paid_search,cautious,2024-08-22 10:00:00,,0,2024-09-25 12:00:00,186,dormant
331,2024-11-12 00:00:00,social,balanced,,,0,2025-03-31 09:00:00,0,registered_only
332,2024-06-08 00:00:00,social,cautious,,,0,2024-12-17 15:00:00,103,dormant
333,2024-11-20 00:00:00,paid_search,balanced,,,0,2025-03-31 14:00:00,0,registered_only
334,2024-07-18 00:00:00,paid_search,balanced,,,0,2024-07-18 07:00:00,255,dormant
335,2024-05-06 00:00:00,paid_search,aggressive,,,0,2024-08-16 21:00:00,226,dormant
336,2024-11-28 00:00:00,bank_partner,cautious,2024-12-05 10:00:00,2024-12-22 14:00:00,2,2025-03-06 11:00:00,24,repeat_active
337,2024-09-27 00:00:00,bank_partner,cautious,2024-10-04 10:00:00,,0,2025-03-31 07:00:00,0,opened_not_invested
338,2024-09-21 00:00:00,social,balanced,,,0,2025-02-01 21:00:00,57,registered_only
339,2024-05-28 00:00:00,paid_search,balanced,,,0,2025-01-03 07:00:00,86,dormant
340,2024-11-03 00:00:00,paid_search,cautious,,,0,2025-03-31 12:00:00,0,registered_only
341,2024-06-11 00:00:00,bank_partner,cautious,,,0,2024-07-07 12:00:00,266,dormant
342,2024-06-05 00:00:00,paid_search,balanced,,,0,2024-10-15 18:00:00,166,dormant
343,2024-01-25 00:00:00,social,balanced,2024-02-01 10:00:00,2024-02-20 14:00:00,2,2024-12-14 21:00:00,106,dormant
344,2024-03-12 00:00:00,bank_partner,balanced,2024-03-24 10:00:00,,0,2025-01-03 09:00:00,86,dormant
345,2024-12-28 00:00:00,social,cautious,,,0,2025-02-25 12:00:00,33,registered_only
346,2024-06-11 00:00:00,organic,cautious,,,0,2024-06-29 21:00:00,274,dormant
347,2024-09-19 00:00:00,social,cautious,,,0,2024-10-26 21:00:00,155,dormant
348,2024-03-12 00:00:00,paid_search,balanced,,,0,2024-03-12 09:00:00,383,dormant
349,2024-10-26 00:00:00,organic,balanced,2024-10-29 10:00:00,,0,2025-02-05 12:00:00,53,opened_not_invested
350,2024-10-17 00:00:00,referral,balanced,,,0,2025-02-04 18:00:00,54,registered_only
351,2024-11-12 00:00:00,organic,cautious,,,0,2025-01-24 19:00:00,65,dormant
352,2024-11-27 00:00:00,referral,aggressive,,,0,2025-03-29 20:00:00,1,registered_only
353,2024-09-06 00:00:00,paid_search,cautious,,,0,2025-02-10 20:00:00,48,registered_only
354,2024-03-12 00:00:00,bank_partner,cautious,2024-03-15 10:00:00,,0,2024-08-02 10:00:00,240,dormant
355,2024-10-16 00:00:00,referral,cautious,,,0,2025-03-18 21:00:00,12,registered_only
356,2024-07-22 00:00:00,organic,balanced,,,0,2024-08-18 10:00:00,224,dormant
357,2024-02-02 00:00:00,bank_partner,aggressive,,,0,2024-02-09 21:00:00,415,dormant
358,2024-06-07 00:00:00,bank_partner,aggressive,,,0,,297,dormant
359,2024-03-17 00:00:00,referral,balanced,,,0,2024-12-31 22:00:00,89,dormant
360,2024-06-28 00:00:00,paid_search,cautious,,,0,2025-02-24 18:00:00,34,registered_only
361,2024-09-23 00:00:00,paid_search,aggressive,,,0,2024-10-27 09:00:00,154,dormant
362,2024-06-16 00:00:00,referral,aggressive,,,0,2024-09-09 17:00:00,202,dormant
363,2024-07-02 00:00:00,organic,cautious,2024-07-05 10:00:00,,0,2024-12-07 18:00:00,113,dormant
364,2024-10-08 00:00:00,paid_search,cautious,,,0,2024-12-18 20:00:00,102,dormant
365,2024-12-25 00:00:00,bank_partner,cautious,,,0,2025-03-31 07:00:00,0,registered_only
366,2024-09-19 00:00:00,organic,balanced,,,0,2025-02-04 14:00:00,54,registered_only
367,2024-06-09 00:00:00,referral,aggressive,,,0,2024-09-14 08:00:00,197,dormant
368,2024-08-31 00:00:00,referral,balanced,,,0,2025-02-04 15:00:00,54,registered_only
369,2024-09-07 00:00:00,organic,cautious,,,0,2025-03-25 22:00:00,5,registered_only
370,2024-01-31 00:00:00,organic,cautious,,,0,2024-12-23 11:00:00,97,dormant
371,2024-12-10 00:00:00,bank_partner,aggressive,,,0,2024-12-21 11:00:00,99,dormant
372,2024-06-09 00:00:00,organic,cautious,2024-06-21 10:00:00,2024-07-05 14:00:00,1,2024-12-31 19:00:00,89,dormant
373,2024-07-05 00:00:00,social,balanced,,,0,2025-02-08 09:00:00,50,registered_only
374,2024-04-28 00:00:00,social,balanced,2024-05-10 10:00:00,,0,2024-10-12 07:00:00,169,dormant
375,2024-12-24 00:00:00,organic,cautious,,,0,2025-01-07 22:00:00,82,dormant
376,2024-02-11 00:00:00,social,balanced,,,0,2025-01-24 12:00:00,65,dormant
377,2024-11-16 00:00:00,social,balanced,,,0,2025-01-05 07:00:00,84,dormant
378,2024-04-18 00:00:00,social,balanced,,,0,2024-06-05 10:00:00,298,dormant
379,2024-09-10 00:00:00,organic,balanced,,,0,2025-03-24 22:00:00,6,registered_only
380,2024-09-17 00:00:00,organic,cautious,2024-10-06 10:00:00,2024-10-11 14:00:00,4,2025-02-17 07:00:00,41,repeat_active
381,2024-02-20 00:00:00,social,balanced,,,0,2024-05-04 12:00:00,330,dormant
382,2024-06-22 00:00:00,paid_search,balanced,,,0,2024-09-01 21:00:00,210,dormant
383,2024-11-04 00:00:00,organic,aggressive,,,0,2025-01-24 21:00:00,65,dormant
384,2024-04-01 00:00:00,social,balanced,,,0,2024-08-13 07:00:00,229,dormant
385,2024-08-11 00:00:00,paid_search,balanced,,,0,,232,dormant
386,2024-01-14 00:00:00,bank_partner,balanced,2024-01-25 10:00:00,,0,2025-01-22 20:00:00,67,dormant
387,2024-11-06 00:00:00,referral,cautious,2024-11-22 10:00:00,2024-12-20 14:00:00,1,2025-03-11 15:00:00,19,first_invest_active
388,2024-09-14 00:00:00,paid_search,balanced,,,0,2025-01-14 21:00:00,75,dormant
389,2024-08-19 00:00:00,social,cautious,,,0,2025-03-12 20:00:00,18,registered_only
390,2024-01-28 00:00:00,referral,balanced,,,0,,428,dormant
391,2024-04-25 00:00:00,paid_search,balanced,2024-05-05 10:00:00,,0,2024-11-18 20:00:00,132,dormant
392,2024-05-04 00:00:00,social,balanced,2024-05-08 10:00:00,2024-05-20 14:00:00,1,2024-09-27 08:00:00,184,dormant
393,2024-05-11 00:00:00,paid_search,balanced,,,0,2024-06-05 19:00:00,298,dormant
394,2024-01-09 00:00:00,paid_search,cautious,,,0,2024-03-30 14:00:00,365,dormant
395,2024-11-26 00:00:00,bank_partner,balanced,,,0,2024-12-24 15:00:00,96,dormant
396,2024-05-29 00:00:00,organic,cautious,2024-06-14 10:00:00,2024-06-22 14:00:00,2,2024-10-06 22:00:00,175,dormant
397,2024-05-01 00:00:00,organic,aggressive,,,0,2025-01-18 12:00:00,71,dormant
398,2024-01-04 00:00:00,bank_partner,aggressive,2024-01-08 10:00:00,,0,2024-08-16 20:00:00,226,dormant
399,2024-02-29 00:00:00,organic,cautious,,,0,2025-03-24 20:00:00,6,registered_only
400,2024-01-29 00:00:00,social,cautious,2024-02-04 10:00:00,,0,2024-07-29 07:00:00,244,dormant
401,2024-08-08 00:00:00,paid_search,cautious,2024-08-18 10:00:00,2024-08-28 14:00:00,2,2025-03-17 10:00:00,13,repeat_active
402,2024-02-05 00:00:00,paid_search,balanced,2024-02-14 10:00:00,,0,2024-03-18 12:00:00,377,dormant
403,2024-07-24 00:00:00,organic,balanced,,,0,2024-10-31 18:00:00,150,dormant
404,2024-02-26 00:00:00,organic,balanced,,,0,2024-03-05 13:00:00,390,dormant
405,2024-09-10 00:00:00,paid_search,cautious,,,0,2024-09-10 16:00:00,201,dormant
406,2024-07-16 00:00:00,organic,cautious,,,0,2025-03-07 08:00:00,23,registered_only
407,2024-01-17 00:00:00,organic,balanced,,,0,2024-11-29 10:00:00,121,dormant
408,2024-05-08 00:00:00,organic,balanced,,,0,2024-08-09 09:00:00,233,dormant
409,2024-05-23 00:00:00,organic,cautious,,,0,2025-01-07 09:00:00,82,dormant
410,2024-12-27 00:00:00,organic,balanced,2025-01-06 10:00:00,2025-01-24 14:00:00,2,2025-03-31 18:00:00,0,repeat_active
411,2024-07-08 00:00:00,social,balanced,,,0,2024-08-11 13:00:00,231,dormant
412,2024-10-07 00:00:00,organic,cautious,,,0,2024-12-17 17:00:00,103,dormant
413,2024-03-06 00:00:00,organic,balanced,2024-03-14 10:00:00,,0,2024-06-13 13:00:00,290,dormant
414,2024-12-08 00:00:00,organic,cautious,,,0,2025-03-23 17:00:00,7,registered_only
415,2024-12-20 00:00:00,paid_search,balanced,,,0,2025-03-31 10:00:00,0,registered_only
416,2024-06-23 00:00:00,paid_search,aggressive,,,0,2025-01-16 11:00:00,73,dormant
417,2024-05-02 00:00:00,referral,aggressive,,,0,2024-06-30 16:00:00,273,dormant
418,2024-06-15 00:00:00,paid_search,balanced,2024-06-20 10:00:00,2024-07-06 14:00:00,2,2024-12-02 08:00:00,118,dormant
419,2024-11-20 00:00:00,social,balanced,,,0,2024-12-25 10:00:00,95,dormant
420,2024-05-02 00:00:00,bank_partner,balanced,,,0,2024-08-23 10:00:00,219,dormant
421,2024-06-30 00:00:00,paid_search,cautious,,,0,2024-11-11 12:00:00,139,dormant
422,2024-06-15 00:00:00,social,cautious,,,0,2024-09-19 07:00:00,192,dormant
423,2024-10-13 00:00:00,social,cautious,,,0,2025-03-06 14:00:00,24,registered_only
424,2024-10-05 00:00:00,social,cautious,2024-10-09 10:00:00,,0,2024-11-15 07:00:00,135,dormant
425,2024-05-01 00:00:00,paid_search,balanced,,,0,2024-09-24 08:00:00,187,dormant
426,2024-05-10 00:00:00,paid_search,balanced,,,0,,325,dormant
427,2024-04-03 00:00:00,organic,cautious,,,0,2024-10-04 07:00:00,177,dormant
428,2024-07-15 00:00:00,organic,balanced,,,0,2024-08-09 14:00:00,233,dormant
429,2024-02-11 00:00:00,organic,balanced,,,0,2025-03-30 14:00:00,0,registered_only
430,2024-08-14 00:00:00,social,balanced,,,0,,229,dormant
431,2024-12-21 00:00:00,paid_search,balanced,,,0,2025-03-31 10:00:00,0,registered_only
432,2024-11-23 00:00:00,bank_partner,balanced,2024-12-06 10:00:00,,0,2025-03-19 16:00:00,11,opened_not_invested
433,2024-09-10 00:00:00,social,aggressive,,,0,2025-01-08 16:00:00,81,dormant
434,2024-12-17 00:00:00,paid_search,balanced,,,0,2024-12-26 20:00:00,94,dormant
435,2024-08-17 00:00:00,paid_search,balanced,,,0,,226,dormant
436,2024-02-22 00:00:00,organic,balanced,2024-02-29 10:00:00,,0,2024-12-09 14:00:00,111,dormant
437,2024-08-19 00:00:00,organic,balanced,,,0,,224,dormant
438,2024-11-01 00:00:00,organic,balanced,,,0,2025-03-25 18:00:00,5,registered_only
439,2024-09-01 00:00:00,organic,cautious,2024-09-06 10:00:00,,0,2024-12-04 07:00:00,116,dormant
440,2024-01-13 00:00:00,referral,balanced,,,0,2025-02-07 20:00:00,51,registered_only
441,2024-11-01 00:00:00,organic,balanced,2024-11-04 10:00:00,,0,2025-02-04 19:00:00,54,opened_not_invested
442,2024-07-22 00:00:00,referral,balanced,,,0,2024-12-19 13:00:00,101,dormant
443,2024-01-15 00:00:00,paid_search,cautious,,,0,2024-06-04 09:00:00,299,dormant
444,2024-07-14 00:00:00,social,aggressive,,,0,2024-09-19 08:00:00,192,dormant
445,2024-02-26 00:00:00,paid_search,balanced,,,0,2025-02-17 22:00:00,41,registered_only
446,2024-05-01 00:00:00,organic,balanced,2024-05-19 10:00:00,,0,2025-03-31 14:00:00,0,opened_not_invested
447,2024-01-14 00:00:00,organic,cautious,2024-01-17 10:00:00,,0,2024-08-01 12:00:00,241,dormant
448,2024-07-18 00:00:00,bank_partner,balanced,,,0,2024-12-17 17:00:00,103,dormant
449,2024-10-12 00:00:00,social,cautious,,,0,2024-12-15 17:00:00,105,dormant
450,2024-08-30 00:00:00,referral,balanced,2024-09-04 10:00:00,,0,2025-01-21 17:00:00,68,dormant
451,2024-06-27 00:00:00,social,aggressive,,,0,2024-10-20 21:00:00,161,dormant
452,2024-10-19 00:00:00,referral,aggressive,,,0,2025-01-22 17:00:00,67,dormant
453,2024-07-08 00:00:00,referral,cautious,2024-07-15 10:00:00,,0,2025-02-13 18:00:00,45,opened_not_invested
454,2024-05-11 00:00:00,paid_search,aggressive,,,0,2024-07-16 20:00:00,257,dormant
455,2024-11-20 00:00:00,bank_partner,balanced,,,0,2025-03-03 08:00:00,27,registered_only
456,2024-08-21 00:00:00,organic,balanced,,,0,2025-03-11 11:00:00,19,registered_only
457,2024-03-19 00:00:00,referral,balanced,,,0,2024-11-26 15:00:00,124,dormant
458,2024-09-30 00:00:00,organic,aggressive,2024-10-06 10:00:00,2024-10-15 14:00:00,1,2025-02-24 11:00:00,34,first_invest_active
459,2024-03-25 00:00:00,organic,balanced,,,0,2024-06-19 08:00:00,284,dormant
460,2024-05-06 00:00:00,paid_search,cautious,,,0,2024-10-22 14:00:00,159,dormant
461,2024-11-20 00:00:00,paid_search,cautious,2024-11-23 10:00:00,,0,2025-03-31 17:00:00,0,opened_not_invested
462,2024-06-07 00:00:00,bank_partner,aggressive,2024-06-18 10:00:00,,0,2024-12-01 16:00:00,119,dormant
463,2024-04-20 00:00:00,organic,balanced,2024-05-06 10:00:00,2024-05-10 14:00:00,4,2025-02-17 18:00:00,41,repeat_active
464,2024-12-26 00:00:00,social,cautious,2024-12-31 10:00:00,,0,2025-03-18 10:00:00,12,opened_not_invested
465,2024-12-10 00:00:00,social,cautious,,,0,2025-03-31 15:00:00,0,registered_only
466,2024-02-21 00:00:00,paid_search,balanced,2024-03-04 10:00:00,,0,2025-02-19 12:00:00,39,opened_not_invested
467,2024-05-19 00:00:00,organic,balanced,,,0,,316,dormant
468,2024-01-31 00:00:00,organic,cautious,,,0,2024-11-22 13:00:00,128,dormant
469,2024-04-09 00:00:00,social,cautious,2024-04-10 10:00:00,2024-05-01 14:00:00,4,2024-07-26 18:00:00,247,dormant
470,2024-01-16 00:00:00,paid_search,balanced,,,0,2024-07-20 15:00:00,253,dormant
471,2024-10-24 00:00:00,social,aggressive,,,0,2025-02-15 11:00:00,43,registered_only
472,2024-09-18 00:00:00,organic,balanced,,,0,2025-03-04 12:00:00,26,registered_only
473,2024-03-13 00:00:00,referral,aggressive,,,0,2024-10-20 21:00:00,161,dormant
474,2024-12-15 00:00:00,referral,balanced,2024-12-19 10:00:00,,0,2025-03-24 18:00:00,6,opened_not_invested
475,2024-05-31 00:00:00,social,cautious,,,0,,304,dormant
476,2024-03-01 00:00:00,organic,cautious,,,0,2024-07-10 07:00:00,263,dormant
477,2024-05-11 00:00:00,organic,cautious,,,0,2025-01-11 15:00:00,78,dormant
478,2024-02-23 00:00:00,referral,cautious,,,0,2024-04-25 21:00:00,339,dormant
479,2024-10-12 00:00:00,bank_partner,balanced,,,0,2024-10-20 13:00:00,161,dormant
480,2024-02-01 00:00:00,organic,balanced,,,0,2025-02-17 17:00:00,41,registered_only
481,2024-07-11 00:00:00,paid_search,balanced,,,0,,263,dormant
482,2024-06-30 00:00:00,paid_search,cautious,,,0,2024-12-20 16:00:00,100,dormant
483,2024-02-13 00:00:00,social,cautious,,,0,2024-10-09 17:00:00,172,dormant
484,2024-08-16 00:00:00,bank_partner,cautious,,,0,2024-09-16 19:00:00,195,dormant
485,2024-05-22 00:00:00,social,cautious,,,0,2024-08-01 14:00:00,241,dormant
486,2024-05-06 00:00:00,paid_search,balanced,,,0,2024-11-17 20:00:00,133,dormant
487,2024-07-15 00:00:00,social,aggressive,,,0,2024-09-03 13:00:00,208,dormant
488,2024-02-20 00:00:00,organic,balanced,,,0,2024-08-20 21:00:00,222,dormant
489,2024-04-03 00:00:00,organic,cautious,2024-04-05 10:00:00,,0,2025-02-16 15:00:00,42,opened_not_invested
490,2024-08-24 00:00:00,organic,cautious,2024-09-01 10:00:00,2024-09-08 14:00:00,4,2025-01-07 12:00:00,82,dormant
491,2024-07-11 00:00:00,organic,aggressive,,,0,2024-07-30 17:00:00,243,dormant
492,2024-05-25 00:00:00,referral,balanced,2024-05-27 10:00:00,,0,2025-01-23 12:00:00,66,dormant
493,2024-05-23 00:00:00,social,balanced,,,0,2025-03-09 14:00:00,21,registered_only
494,2024-05-01 00:00:00,bank_partner,balanced,2024-05-02 10:00:00,,0,2024-12-17 20:00:00,103,dormant
495,2024-12-18 00:00:00,referral,balanced,,,0,2025-03-03 12:00:00,27,registered_only
496,2024-02-08 00:00:00,social,cautious,,,0,2024-06-06 13:00:00,297,dormant
497,2024-09-16 00:00:00,paid_search,balanced,2024-09-26 10:00:00,2024-10-03 14:00:00,3,2024-11-06 18:00:00,144,dormant
498,2024-03-25 00:00:00,social,cautious,2024-04-10 10:00:00,,0,2024-12-22 12:00:00,98,dormant
499,2024-04-26 00:00:00,paid_search,balanced,,,0,2024-07-26 12:00:00,247,dormant
500,2024-06-18 00:00:00,social,balanced,,,0,2024-07-09 11:00:00,264,dormant
501,2024-07-19 00:00:00,organic,cautious,2024-07-21 10:00:00,,0,2024-11-14 18:00:00,136,dormant
502,2024-06-02 00:00:00,paid_search,balanced,2024-06-06 10:00:00,2024-06-07 14:00:00,3,2024-12-17 17:00:00,103,dormant
503,2024-05-09 00:00:00,bank_partner,aggressive,2024-05-12 10:00:00,,0,2024-07-29 10:00:00,244,dormant
504,2024-11-02 00:00:00,referral,balanced,2024-11-12 10:00:00,,0,2024-12-20 14:00:00,100,dormant
505,2024-06-20 00:00:00,paid_search,balanced,,,0,2024-07-02 14:00:00,271,dormant
506,2024-11-13 00:00:00,paid_search,balanced,,,0,2025-02-03 12:00:00,55,registered_only
507,2024-07-06 00:00:00,paid_search,cautious,,,0,2024-12-11 20:00:00,109,dormant
508,2024-05-30 00:00:00,bank_partner,balanced,2024-06-03 10:00:00,,0,2025-03-27 22:00:00,3,opened_not_invested
509,2024-10-18 00:00:00,organic,cautious,,,0,2024-11-23 07:00:00,127,dormant
510,2024-01-14 00:00:00,referral,aggressive,2024-01-26 10:00:00,,0,2025-01-05 09:00:00,84,dormant
511,2024-10-14 00:00:00,organic,balanced,,,0,2025-03-30 07:00:00,0,registered_only
512,2024-08-19 00:00:00,paid_search,aggressive,2024-08-21 10:00:00,2024-09-01 14:00:00,1,2024-11-28 11:00:00,122,dormant
513,2024-12-30 00:00:00,paid_search,balanced,,,0,2025-03-02 20:00:00,28,registered_only
514,2024-11-02 00:00:00,bank_partner,balanced,,,0,2025-01-24 16:00:00,65,dormant
515,2024-01-13 00:00:00,referral,balanced,,,0,2024-03-18 13:00:00,377,dormant
